row_id,subscription_id,user_id,subscription_type,start_date,end_date,created_at
bfeee284-9c8e-411c-902b-a5d4ebacc6cd,253,4926,Student,07/03/2021,06/04/2021,23:39.0
5aa9ba29-91ca-4395-8cb0-ef4c463775be,254,6012,Family,13/04/2022,13/05/2022,58:25.8
feaf9a85-2bf3-4f3c-b423-ea640e3b89f3,255,920,Premium,10/09/2019,10/10/2019,59:04.7
ae04e721-3bef-402d-a5d8-d63960ac35c4,256,4650,Student,19/12/2020,19/03/2021,35:05.4
5dc11621-9eb4-4060-a4ce-333ee30e3e09,257,6234,Student,27/07/2022,25/10/2022,08:30.3
5668b28d-11ab-4e29-aa6c-b1d984354613,258,1324,Family,05/07/2022,04/08/2022,59:06.2
12c31e1d-0886-4d3f-91df-e5c47033f0da,259,1226,Student,12/01/2022,11/02/2022,12:49.4
9e021fa8-7457-47ae-9707-da363f56a4b4,260,508,Student,15/05/2025,13/08/2025,40:26.0
ded1e898-65a5-4d33-b726-faad81bbfc67,261,4159,Family,24/03/2024,20/09/2024,07:33.2
a9f40f5a-dcbd-414e-a787-7aeea2ca42c6,262,3256,Student,05/04/2022,04/07/2022,48:05.9
ea227492-8e1c-4521-898e-32daa11f5e4d,263,2062,Family,14/12/2024,12/06/2025,25:39.9
09fd3891-ac61-4886-ab24-2686db6bc640,264,5539,Premium,17/11/2022,17/12/2022,03:10.4
bce00d92-29cc-4d50-8f0a-945bdd4b7528,265,3564,Family,06/12/2020,05/01/2021,21:00.6
1281a43d-8065-464b-9445-aa179fcbd5d3,266,2098,Student,24/10/2024,23/11/2024,57:04.4
e626d1b2-22ea-440f-b454-358fdbdf971a,267,1829,Student,30/04/2023,29/04/2024,59:58.0
60fe3245-a7ae-4970-82d7-f2fd2a38b579,268,4538,Student,06/01/2021,06/04/2021,41:08.1
ea6009bb-c337-465f-8c4b-5e9dc474f094,269,5564,Premium,30/08/2022,28/11/2022,18:12.2
a18c071b-ff27-4945-a85d-7bc4c68c0886,270,2443,Student,26/09/2019,26/10/2019,22:34.3
b4f9bf41-a089-43b6-80db-5779b4f7eba0,271,1296,Family,08/11/2024,08/11/2025,53:05.7
a2f362ac-1f46-4d3f-9482-33ff05a69323,272,3883,Family,01/09/2019,28/02/2020,35:39.5
2fc43890-47b0-4a46-94c9-97253b3ffe46,273,3289,Student,03/02/2023,04/05/2023,45:12.5
e0462e8b-5a33-4438-8ce3-a7764d2fea22,274,5128,Student,16/05/2023,15/06/2023,32:07.5
e42070a0-0a01-4822-ab3e-d1e00833a4db,275,1190,Student,02/12/2020,01/01/2021,01:59.0
c463273e-3119-44d8-8420-a87d8b0c1909,276,4563,Family,04/08/2022,03/09/2022,33:08.1
8ecd76a8-30d3-4f9c-b052-dd3126ea3a12,277,4970,Student,01/11/2022,30/01/2023,16:22.5
e0ca2e9c-f8d6-4d56-b584-c1c45f8ddaa8,278,2925,Student,15/04/2022,15/05/2022,47:50.9
71b44a7b-94dc-4d32-a195-8edd18ef6f08,279,494,Student,28/06/2024,28/07/2024,23:40.0
81d418c2-a794-46b1-ae9f-2e87100cb34e,280,6336,Student,17/06/2023,14/12/2023,22:35.3
cc43a1f1-03d4-42ab-9c80-983601222849,281,4174,Student,22/12/2019,21/12/2020,01:24.4
70dd6c84-51b6-4940-9799-ef4301da42e7,282,6004,Student,30/03/2020,28/06/2020,30:01.8
4a535310-7c82-4acc-b13d-536c680ceb51,283,5837,Family,13/11/2021,11/02/2022,47:13.9
08e46fd5-8d80-47ca-9da5-707e0f8d6cfd,284,1176,Premium,06/06/2020,06/06/2021,47:00.0
0678851b-7c2d-4fff-982c-af9a0ecd7600,285,1659,Family,19/03/2022,18/04/2022,33:01.3
1b8cb215-9c98-4bdd-8f0d-fba3453c9a9f,286,285,Student,16/05/2023,15/06/2023,34:29.5
1599ceb8-f3b7-4195-8681-668760bfeb4c,287,4103,Premium,26/06/2019,25/06/2020,04:38.9
ed637b3c-9b8b-42c7-95a4-af5112835359,288,6460,Student,05/08/2021,04/09/2021,36:44.7
4d08131e-93e1-491b-aa1a-0d981ca03fc4,289,6017,Premium,29/11/2021,29/12/2021,55:49.0
88c6baa5-aaeb-409b-8dfa-aa3e1ca4adae,290,5009,Student,10/05/2023,09/06/2023,19:22.7
cd379278-b528-4848-90b1-0a0680a560c8,291,4986,Student,01/08/2021,30/10/2021,31:53.6
d9c89f73-ef78-4df1-af1d-c232e6297065,292,3219,Premium,15/10/2019,12/04/2020,42:47.7
7e44d336-caee-42f7-b42b-8dc235028f92,293,6403,Student,29/11/2020,29/11/2021,59:32.6
5dbed989-c5e6-43b3-9fff-2b03be2cfdc4,294,322,Student,19/12/2022,19/03/2023,32:46.2
48bacfcf-fc61-4a14-8168-e7411eb09970,295,5031,Premium,01/11/2023,29/04/2024,56:12.4
5da580c3-73cb-44f5-ab02-80423e7c2579,296,3332,Family,01/04/2021,28/09/2021,50:50.7
b5b3f3d7-5399-4efc-822d-48f04b6ed5de,297,1212,Student,18/01/2020,16/07/2020,40:54.5
33d71284-4df6-49d8-bc05-79781bd94d8c,298,5960,Family,11/02/2025,12/05/2025,50:52.1
7b575ba5-23fd-40c7-ade8-c3118fc29c2b,299,2561,Student,04/09/2024,04/10/2024,18:29.4
3a70aa3a-868f-47ed-a9af-1a0ac3023687,300,1921,Student,02/08/2021,29/01/2022,40:17.2
4bd2ec4f-eaa0-4ed5-9668-eb2cbd951485,301,814,Premium,26/09/2020,26/09/2021,16:18.3
daf3349b-2b85-4c38-afcf-2dd67adcd786,302,1239,Family,31/03/2022,29/06/2022,07:14.4
81159132-b540-499e-b2fd-866d9b89d59c,303,566,Student,23/01/2022,23/01/2023,40:08.1
5cb02c75-2780-4562-8ddd-32d629035532,304,5687,Family,12/12/2024,12/03/2025,33:23.5
7a1b41ac-2fc6-4a0c-b401-3d2c97f83cdb,305,4734,Student,14/04/2022,11/10/2022,25:52.5
a5eb8094-9e8b-4412-b5a8-bb16301179f4,306,2638,Premium,28/08/2019,24/02/2020,38:58.8
7b7d55ac-5db3-4e95-be17-41b46c7c8fcc,307,244,Student,26/03/2022,24/06/2022,00:27.9
bb3eb71a-5e7e-457a-851c-2a2400b49d10,308,6107,Premium,09/02/2021,08/08/2021,59:00.9
e1871c6f-3805-42d2-9987-e8b3443e1cf2,309,6842,Premium,13/09/2019,11/03/2020,06:28.9
70074a29-5519-4b94-82f4-d77f0fa7c452,310,5164,Premium,05/10/2024,03/01/2025,28:40.0
7b2b0b20-30c7-4579-b3aa-3555f472683c,311,3547,Student,30/06/2020,30/07/2020,05:25.2
07f68f28-4e1a-40b3-98d4-3a23677112c1,312,2770,Student,29/07/2022,28/08/2022,37:31.8
b2d88df0-4b31-4e37-a220-36e3eee205ae,313,4194,Family,10/04/2020,10/05/2020,00:21.5
d1a52cfe-f9be-4257-aef3-a87ae97ee764,314,5517,Student,16/11/2020,16/11/2021,24:48.6
56e363bf-eee2-445a-b169-18ef9f2bf86d,315,6205,Premium,10/07/2021,09/08/2021,51:52.5
f1d8c709-cf32-407f-819b-9dcb4f570af1,316,1369,Family,03/03/2023,01/06/2023,27:50.7
8c46d334-2bcc-41e6-8429-6e066b338236,317,1146,Student,15/10/2024,15/10/2025,27:20.2
25004e8e-7ed9-457d-bff8-d12f7fa71ae5,318,3544,Premium,01/09/2022,01/09/2023,59:24.3
f8414349-0b3b-4948-8f24-c612509ca94e,319,2579,Student,19/05/2020,15/11/2020,31:01.6
ab4d794d-e2f8-4a95-958f-e1f73e8eb5d4,320,1849,Student,11/11/2024,11/12/2024,53:03.8
0323c564-3fd5-453b-9534-680637743b71,321,1739,Student,23/05/2022,23/05/2023,13:24.2
9d2fd7cb-1ef0-48a8-9c4f-7f9bd9c0c006,322,112,Student,22/01/2023,22/01/2024,38:20.5
35b6af25-8487-4649-b3a6-766a7428c52c,323,2419,Family,05/04/2022,04/07/2022,54:31.6
4c533925-186f-49e3-b607-87ad61cc9807,324,4056,Premium,27/07/2020,26/08/2020,20:28.4
e3104b28-32db-4732-8c86-c8d529400059,325,5410,Student,22/02/2025,21/08/2025,21:52.1
82e5c679-8cf1-447d-8981-f850f83b3cc8,326,259,Family,31/01/2023,02/03/2023,16:11.3
a094b356-dacb-4674-982b-a004a4707c8a,327,6527,Student,02/11/2024,02/11/2025,33:26.2
13751906-4d9b-4550-99b3-480bd122f490,328,6492,Student,24/10/2023,23/11/2023,39:47.5
20e6f173-4e51-4418-88eb-cc67c29567cc,329,2356,Family,27/12/2019,24/06/2020,22:40.3
c327f52a-1d9f-4cdc-9d04-39cd2c496960,330,833,Student,29/10/2020,28/11/2020,53:19.7
d9fadaff-159e-41a6-9d2d-debccc4053d2,331,3245,Student,28/06/2023,25/12/2023,04:21.7
0f58faf6-74dd-4d63-8ae0-c17954d0b355,332,832,Family,05/03/2020,01/09/2020,58:36.0
a503e99d-b0be-47f2-86fc-0face89dcbb4,333,5822,Student,10/10/2023,07/04/2024,04:05.4
ce96e048-378c-4ba1-9c72-81db79dadda6,334,3901,Family,24/09/2021,24/10/2021,06:04.2
1d53ac34-9f2f-4683-a081-d8d84f4de3d5,335,4524,Family,11/10/2020,09/01/2021,18:26.7
b8bc19ef-bc75-48e8-9f56-daa5cc83700d,336,449,Student,19/06/2025,16/12/2025,29:26.8
885b27a3-ac29-4a61-b3b2-0db216849f41,337,2243,Student,14/02/2022,13/08/2022,12:38.5
02c3d9de-4861-4d08-8c52-054c3a864501,338,113,Family,23/08/2020,19/02/2021,32:03.2
bb86ccdf-c4c8-4d67-b5a0-c511cd11c8cc,339,1053,Family,24/09/2023,24/10/2023,31:23.9
78caa957-7bb0-4879-847e-5d920e395ee3,340,1754,Premium,19/05/2023,17/08/2023,51:10.5
9c7abae7-89b5-43e9-9c01-99e817851a34,341,2278,Student,26/09/2024,25/03/2025,23:59.2
cee0fca7-1ef5-4e68-a5a6-678bc3156aa0,342,5069,Student,21/12/2022,20/01/2023,51:28.1
295e097c-af07-4331-8cc1-d95fc8274a97,343,4017,Student,21/04/2020,20/07/2020,05:37.9
19d08c58-6aec-467c-9d8d-6c1d73500345,344,4420,Family,05/05/2024,03/08/2024,36:01.1
8f1797b7-104e-48ca-b5ce-95f01a6a7345,345,2289,Family,12/05/2022,08/11/2022,07:10.1
7639e39f-398e-48ab-8e08-00216a10ff1a,346,6884,Family,03/08/2021,30/01/2022,03:10.4
55018ae7-1157-48ae-af75-8e2b43179b7a,347,4031,Premium,09/06/2024,06/12/2024,15:50.0
0e652a42-aa7c-44c2-8cd1-c5dfb7a08ce2,348,4367,Student,17/08/2024,16/09/2024,22:17.8
7b8d243c-e8db-4404-a94e-3d127a0014e4,349,5360,Family,19/03/2025,15/09/2025,26:16.8
09165670-ca43-4911-adef-718b91c6b1ea,350,5361,Student,19/09/2021,19/09/2022,31:58.9
cb9b424a-9c7a-4d96-8802-b579a8f72ca4,351,5180,Premium,10/07/2022,09/08/2022,04:04.0
4cd160b0-2f89-42bd-ad76-30b7ea922f3c,352,5159,Family,18/01/2020,17/04/2020,40:19.7
6da3fc7e-f988-46b8-b161-dce1fa45b490,353,2401,Family,25/03/2023,24/03/2024,58:35.6
d3f1c8cb-2b72-48ec-aa7b-cff72d9dca31,354,124,Student,20/10/2019,19/10/2020,00:31.3
90485bde-78dc-4826-801c-158e6b086e20,355,1555,Premium,17/01/2024,16/04/2024,29:29.2
70e0704a-d98f-4c2f-a50f-9b65b24282c5,356,6428,Premium,01/08/2024,30/10/2024,59:08.7
181e2c8e-f0af-4d6a-8777-746d207d40b5,357,1652,Family,02/04/2023,01/07/2023,40:54.0
1586d33e-aeee-4adc-90ac-6173311ac2b9,358,3477,Premium,12/08/2023,11/08/2024,43:30.1
ed394134-93e6-4544-a38f-64ec42bb104c,359,5251,Premium,05/04/2025,02/10/2025,53:55.3
350f03e8-3ad3-479d-9602-bdae48caccdf,360,991,Family,12/09/2023,10/03/2024,35:48.5
84dda275-4af2-4dd5-aec1-4e30b458d72a,361,2291,Family,02/02/2023,04/03/2023,07:54.4
4fd851c7-46f9-4d4a-a845-7ebd5ece972d,362,500,Premium,13/01/2023,13/04/2023,59:53.1
98104f2e-d4db-4c94-a9b9-55d5183a8ffc,363,4868,Student,30/01/2024,29/01/2025,19:44.4
f98baf46-6dd4-42de-852c-6fdc84a7e9ec,364,4386,Student,01/05/2024,30/07/2024,12:55.8
25dab62f-52f1-4671-b122-6d318f36ad3a,365,93,Student,11/07/2019,10/07/2020,44:27.2
cc1f2f1a-88a6-4e02-9641-c66fc635f74b,366,2352,Premium,22/12/2019,19/06/2020,05:16.7
3621a4f3-0563-405b-832d-58fe1ff566dc,367,5469,Premium,09/01/2024,08/01/2025,10:40.0
72f89dff-230b-4ac7-960b-ba692fccaecf,368,1358,Family,04/06/2022,01/12/2022,12:29.4
30db7ef5-29fe-41b0-9739-3741e9295f52,369,3463,Student,08/03/2020,07/04/2020,34:50.1
645a14c8-44c4-4520-8c06-0a1fe5efebec,370,5761,Student,30/01/2024,29/02/2024,22:04.7
eabd406b-6748-4dba-8762-c0fb2903c1bc,371,1471,Student,28/10/2022,26/04/2023,00:30.6
e7dc29b7-f724-4e45-90a3-3edba2a090b3,372,3886,Premium,02/10/2019,01/11/2019,02:59.7
08e885e1-ffb3-4991-8d7b-6295df44c69f,373,917,Student,24/07/2019,23/08/2019,58:38.8
ce311c1c-85ba-44f1-ab5b-d0f846d98380,374,23,Premium,06/05/2025,05/06/2025,28:04.6
94e6492a-f895-4ffa-81f6-3bb80b08e896,375,6689,Premium,14/12/2023,13/03/2024,48:15.8
2f3f2066-e7df-4c24-a4ae-07e62f844e02,376,6970,Family,04/01/2021,04/01/2022,55:59.4
8e2bba55-9106-4638-9d83-d94fbe5b57e5,377,53,Family,13/06/2023,13/07/2023,57:46.5
f9868c73-b9e8-4a19-86dc-0311c926971e,378,3291,Premium,31/05/2022,30/06/2022,43:58.2
f7710cd2-6ab8-4339-b917-e1075aef064c,379,4790,Student,13/06/2023,10/12/2023,35:26.5
19e18089-4f66-4dfa-86ac-09ebdcb35365,380,3963,Student,29/11/2022,29/11/2023,12:06.3
ad4f6690-8829-4d74-8734-cce6775cdfaf,381,1097,Student,21/08/2020,19/11/2020,39:02.4
1c6ec7c5-95b0-4fd8-9924-a9d4dc6815fd,382,1282,Premium,06/11/2022,06/11/2023,11:39.5
eac0116f-2a7b-4838-bcf6-9efa7efac9f0,383,3842,Premium,11/11/2021,11/11/2022,49:55.2
d34b9aab-37b8-4d81-8ad8-8d2ba4930262,384,4550,Student,30/12/2024,30/03/2025,03:59.8
80efa20b-63e4-4027-a73e-beca74c94223,385,5944,Premium,02/11/2023,01/11/2024,12:08.3
22a347a9-e26b-4a62-aa45-345b7bd04489,386,5509,Student,28/12/2023,27/01/2024,24:05.5
85517079-6586-44f1-abc2-3ceffb1b3b57,387,3359,Student,03/05/2025,02/06/2025,33:56.0
82de5310-1518-4c80-b86b-c8db12532753,388,5234,Family,28/11/2024,28/12/2024,40:21.3
0cb37e00-67f8-40f6-a892-81ff10b12bf0,389,1719,Premium,15/09/2020,15/10/2020,34:34.8
78b1ebe6-5650-4c2f-ab7e-662e7deda8ea,390,5397,Student,22/02/2021,23/05/2021,37:02.9
9bfb526e-40c1-4f9a-ac0f-1d63213ef08f,391,1122,Student,17/10/2023,15/01/2024,28:11.9
75c516a4-ec2e-4409-863e-50814e36d65e,392,362,Student,21/09/2019,21/10/2019,05:08.3
c092f027-bf56-4bb7-be1a-1db1819e193f,393,606,Family,08/02/2022,09/05/2022,19:30.7
696d6bbd-40c7-44f6-a79b-0e9dc23e21b0,394,619,Premium,15/02/2024,15/05/2024,15:15.0
359c62a4-3f61-4b15-a258-e21702d6eb62,395,331,Student,26/03/2022,25/04/2022,28:47.2
3f13d00e-b2f2-495e-a38b-e5ebe4eb380f,396,916,Premium,06/02/2022,05/08/2022,09:53.9
4276fb9b-92f0-4633-b044-aa9c4efdf000,397,6100,Premium,04/01/2023,03/07/2023,41:57.3
f9ff33f6-3014-48b2-97cd-f2d36f839ae2,398,396,Premium,02/07/2024,02/07/2025,02:42.2
7a9b7a00-9e04-4b6e-ab64-1d08cad5e6a7,399,894,Student,29/09/2022,28/03/2023,39:52.6
97cc4544-a71b-4548-9fd6-b20e991310eb,400,863,Student,05/01/2023,05/04/2023,47:28.3
f8ac97f4-e3a8-4356-9606-1983bb5e35c5,401,5000,Student,05/04/2020,05/05/2020,38:06.2
e1790cfb-ed54-4b31-9b55-1022176fb903,402,3262,Premium,03/02/2022,05/03/2022,14:09.7
cd7b998b-df35-48d2-9b9c-7b39a3b92b30,403,4201,Student,20/12/2022,20/12/2023,55:25.8
2c57f0db-e5e0-4bf1-a503-5bd7830c6af0,404,5398,Family,10/11/2023,08/02/2024,06:25.3
299b68c6-7fe7-4179-8f01-f1eb4f4e2a37,405,6086,Student,13/11/2021,13/11/2022,19:02.4
018a959f-9079-4a7a-a879-019999df7010,406,3344,Student,16/05/2024,15/06/2024,45:41.3
856fad5d-5699-4541-a05f-eecde3c6be59,407,2299,Premium,12/08/2024,08/02/2025,16:54.1
e3d1370b-053c-4502-b5ac-e38861db6b45,408,3172,Student,05/05/2021,04/06/2021,05:45.9
707c2af5-a345-4e08-a0ea-96c8055c7456,409,253,Premium,06/10/2020,06/10/2021,35:58.0
642a32e8-2790-46d4-a812-c308d3bde356,410,4113,Student,08/11/2019,07/11/2020,23:02.1
52a706a1-a6cd-421d-8571-6b67978338cc,411,210,Premium,07/07/2022,06/08/2022,56:20.2
41ecb5b2-8221-4e2e-9cc7-41b2a3d57844,412,1860,Student,07/08/2023,05/11/2023,31:10.1
cd342aa9-136a-486c-96c7-5b5813ee2979,413,2426,Premium,06/12/2022,06/03/2023,11:06.2
b0e3863a-8b7d-4e03-9131-d230161edd64,414,2255,Student,20/09/2022,20/09/2023,56:40.4
87aefe8a-2e53-40a2-9e2e-76d3c12520f6,415,6392,Premium,23/04/2025,20/10/2025,37:24.5
ced18099-b10b-4696-af6c-16fe4e360ab3,416,3292,Student,21/06/2023,18/12/2023,21:11.0
18299a34-4c8d-48fb-8455-9d22b470666c,417,3688,Student,15/01/2021,14/02/2021,13:30.5
f3ae8d9a-a719-414f-bd09-c21050794cc4,418,3425,Family,03/10/2024,03/10/2025,17:50.7
9de253db-cffa-4aa9-a653-3315350cc3c2,419,5381,Student,24/09/2020,23/12/2020,42:06.1
338dc769-0cd0-47c3-86f2-186779f01660,420,2545,Family,05/05/2024,05/05/2025,26:39.1
e88d3b05-b134-452e-acf6-a9236aad93d7,421,2994,Premium,01/08/2021,01/08/2022,25:30.1
068dab9e-7c0a-4e96-9411-9ca86916b596,422,6851,Student,08/12/2024,08/03/2025,17:19.0
a81fe33f-fadf-4a58-9b4a-25b198fc4c99,423,338,Student,17/05/2024,15/08/2024,56:00.9
819f47a9-81c8-4c73-ad74-a2116ec04ba7,424,516,Premium,10/01/2021,10/01/2022,03:31.9
4e894be2-069a-42e8-b4c3-15561d998f72,425,2774,Premium,19/05/2021,15/11/2021,57:10.6
0b9eea2a-ffe0-440b-8574-83af30d78376,426,2888,Family,14/05/2023,12/08/2023,02:47.0
2fbb3008-268e-4ff9-983a-8e84706d531b,427,1922,Premium,14/11/2023,14/12/2023,11:30.4
4683255d-e51f-42e8-a124-99e2bee60a5d,428,4246,Student,26/04/2024,23/10/2024,23:16.5
41a9ca53-98da-4c00-8c33-678bde597c0a,429,5117,Student,29/06/2022,29/06/2023,55:50.4
39799011-3c71-4ac6-b1ea-aafbccb73fdc,430,3309,Premium,04/10/2022,02/01/2023,27:50.3
c8238e9c-7b77-4b8f-bdbb-0bd6484d1ffc,431,1034,Family,19/05/2023,18/05/2024,32:16.8
4b11b104-7168-433b-ab7d-05029ee652a5,432,47,Family,31/10/2019,30/11/2019,15:15.9
55cf868c-eec1-44c2-b21b-50f880295e27,433,5565,Family,14/10/2019,11/04/2020,53:51.8
27b60939-728c-4ebe-833e-545aa0395256,434,6769,Student,23/12/2023,22/01/2024,39:03.8
48a7a93f-591e-4f0b-9d72-39fa95389cb9,435,25,Student,11/10/2021,09/04/2022,26:37.0
c48c6fb5-3a17-46de-b618-cd7fd4790468,436,2821,Family,08/11/2019,07/11/2020,11:19.7
1086da4c-7364-4da3-b473-e2a087053858,437,4957,Student,08/03/2022,08/03/2023,40:05.9
11c2652c-f512-4c1f-acf5-85b438aabac9,438,1142,Family,05/02/2022,05/02/2023,52:46.2
1b0f8417-ede1-4d4e-9fa4-789498acb01f,439,6622,Premium,25/10/2022,25/10/2023,31:58.4
0658a106-b4b3-416a-9964-c34da4b9a0eb,440,2051,Student,29/10/2023,28/10/2024,17:58.3
e019373d-9ca7-4d49-9330-2a8aecd155fb,441,4476,Family,04/02/2023,03/08/2023,24:32.7
4c338bb0-1eb5-4da9-b4ee-93583fb9f3c3,442,3086,Premium,29/10/2020,28/11/2020,56:51.0
f9c6bab8-335a-486c-a210-892add00c3a6,443,4024,Family,17/02/2022,18/05/2022,02:13.7
4c54f759-3d38-4124-81ce-7f726a19a283,444,425,Family,26/08/2024,25/09/2024,13:36.7
3d3a54be-cb58-4b3c-b941-9c61326b4de0,445,2171,Family,03/01/2024,02/02/2024,36:00.6
0b5a1938-6866-4236-be24-bbe3ff76c25c,446,767,Family,21/08/2022,21/08/2023,08:08.8
0252fd18-13ec-405d-805b-75d99176435f,447,309,Student,17/05/2023,16/05/2024,40:44.1
125e18f0-4fcd-4fbb-85a3-8cb1cd1fea60,448,1013,Family,29/07/2020,27/10/2020,41:49.5
92f65de5-6c4b-4a7a-9bea-ec2ea2400efd,449,965,Family,02/10/2021,02/10/2022,18:50.3
adfcd0f3-840e-4bc3-9fe8-bc42bd21cd5e,450,2169,Premium,15/02/2024,15/05/2024,55:05.4
14579318-9fe3-44c6-83ba-7adea5dbfcf0,451,3647,Student,23/07/2020,21/10/2020,12:12.3
8026b66e-5e2d-4b92-b4a5-94ce9d779085,452,1043,Student,25/02/2023,24/08/2023,58:27.9
d298957c-012a-4622-bfdb-13fb021446f3,453,5355,Premium,16/10/2021,15/11/2021,20:04.5
7131adb5-f26b-42cc-9e0a-fb3ffbdafde5,454,6691,Student,06/07/2022,04/10/2022,18:55.0
7dd00739-4ffb-4648-99a0-a423c8f943ee,455,3494,Student,20/10/2022,19/11/2022,32:32.5
e8959a82-d2f0-4231-b237-3dea0384eafb,456,6144,Student,01/01/2020,31/03/2020,28:56.3
5bb4859a-3c63-4253-a685-3655a32a5f26,457,2607,Student,01/09/2024,01/09/2025,07:20.3
1918165d-44b9-4ec1-a4f1-dde722e72bb5,458,923,Premium,17/11/2024,16/05/2025,31:27.7
baea777a-5a67-4bd4-b365-630c2c7402ff,459,3234,Premium,04/04/2021,04/04/2022,46:13.4
ebad35a0-5edf-4f7f-b6dd-f76f3f4bc659,460,4418,Student,08/12/2021,08/03/2022,09:26.9
c444b839-e9e3-49f5-98c3-19f02432913e,461,2359,Student,20/09/2023,19/12/2023,26:44.9
c64129c3-0f15-4ce2-af8d-f92d518eadf9,462,2979,Student,12/02/2020,11/02/2021,13:08.2
164dfd91-fb4f-4171-88b0-89a498df3445,463,3389,Family,11/09/2021,11/09/2022,43:13.7
b1793822-c8f7-49c2-89ad-5dc75e950982,464,5535,Premium,08/07/2022,07/08/2022,38:08.3
42b3c7e3-534f-41ea-8334-a88e43157fd7,465,2833,Premium,03/09/2020,02/03/2021,36:06.5
efb67538-d0d5-4b5e-b4b9-8ce1b10a1f6d,466,5212,Premium,16/10/2019,13/04/2020,17:47.6
dd4a67fe-d253-4169-b258-ea8a00420e37,467,3490,Student,13/12/2023,12/12/2024,27:08.8
ad8441c2-c481-444b-aa60-043da9d5b98f,468,4686,Student,01/06/2023,01/07/2023,52:06.5
54c2eeff-39c6-400c-b3dd-d60a26eb68f3,469,6209,Student,25/05/2023,21/11/2023,38:17.3
7b13a743-e205-47f8-99e8-f115fc6bc173,470,4666,Premium,04/04/2023,01/10/2023,56:31.0
9704dbe1-6a2e-4a93-9d2c-ba415e085cb6,471,2744,Family,23/11/2019,21/02/2020,03:56.9
f8dac0eb-dcee-473a-9699-8121a11cd026,472,1604,Student,09/04/2021,08/07/2021,18:09.9
55861a21-8218-4b49-b094-7ad125f49bc8,473,3131,Student,28/06/2020,28/07/2020,04:20.3
342da9db-efe3-4ce6-b677-ea0f75b4383c,474,849,Premium,01/09/2020,30/11/2020,06:07.0
f6d91c04-1c08-4869-b53e-68fa295ef3b7,475,6179,Student,05/06/2025,05/06/2026,27:17.8
d8707ad7-e781-4ed3-a28e-3948d3b73d19,476,5896,Premium,25/05/2021,24/06/2021,41:38.5
3a86df3e-8ee6-44e5-8556-0321828a129f,477,5273,Student,25/07/2019,24/07/2020,13:16.5
2b491dee-f77e-4c18-931f-e4baac156c65,478,6568,Student,05/02/2022,07/03/2022,00:01.5
0c19648f-89fe-4e91-b431-fbc0004bd91a,479,3619,Family,08/02/2023,10/03/2023,00:02.4
c81852ac-ca04-4d82-b0ff-ce791d2c1b62,480,4302,Family,14/03/2024,14/03/2025,30:02.9
0f7ef49f-ae6c-4dc0-bffb-1ec1e4f9f929,481,4637,Student,08/02/2024,09/03/2024,20:47.3
523ffd16-fae4-423e-881c-648ea7818514,482,572,Student,27/01/2025,26/02/2025,59:10.4
bc1733b4-fc52-483f-9c36-44def1086e15,483,6995,Student,09/05/2024,09/05/2025,58:52.8
744044e3-e153-40d8-b74a-979d5fb10cdb,484,583,Student,14/11/2023,12/05/2024,47:58.1
15a3bff8-6e12-4f25-93a0-08f47442e7b2,485,4521,Family,10/12/2024,10/12/2025,06:53.1
cb20f6f2-b3d0-43e2-822a-4456db8c023d,486,4288,Student,06/07/2019,05/07/2020,36:23.5
73d6b193-de7d-4982-b4d8-4408d7e7ee47,487,2396,Student,08/11/2021,08/12/2021,26:28.5
ff6570fc-acdb-4c5e-b784-4ec02ae72448,488,3567,Student,02/03/2022,29/08/2022,09:30.8
a30ebac5-8707-441e-93da-b164e9b95644,489,418,Family,16/03/2020,15/04/2020,24:46.9
cc772ab8-fba1-4dce-98ce-694ca633c00c,490,3748,Premium,21/12/2022,21/03/2023,27:59.4
d19f8601-23db-402c-8f1f-66e3f0b44d85,491,4070,Family,15/07/2020,15/07/2021,24:45.7
5a80d7cc-fdaa-4cc7-8a3b-760c7e4240b4,492,5015,Premium,10/03/2020,09/04/2020,51:55.4
b56c25ca-8513-4d2d-a6df-4160836cf33c,493,462,Student,15/03/2024,15/03/2025,32:35.4
b1643933-cd53-4ea7-ba06-765db01b3021,494,6815,Student,12/04/2021,11/07/2021,45:16.7
7ebde025-eea5-4027-ab3f-36d301ba46a7,495,2240,Student,05/05/2020,04/06/2020,46:54.1
d6058c2b-c2d5-4bed-99e2-c6c08c1b2934,496,2105,Premium,15/11/2023,13/05/2024,37:48.3
08c5f22c-4769-469e-bc68-670dad82d800,497,2145,Student,25/01/2022,25/01/2023,15:08.5
ec2862ea-f2ae-4631-acb1-be811c5c88a5,498,1305,Student,21/05/2022,17/11/2022,30:27.5
f592e742-ebd6-4da2-b71c-42ca5b09a58e,499,3366,Student,27/07/2024,27/07/2025,10:27.8
aff61268-f31f-4266-8a5e-c2d4ad930e95,500,3338,Premium,26/06/2021,26/07/2021,49:52.0
9a5f8319-e0cb-48b5-8b8a-51c14acd32fb,501,1565,Student,20/12/2023,17/06/2024,26:35.3
c3c62fa0-4cd8-4865-b5cb-9f15ba08ec68,502,4323,Student,12/04/2025,09/10/2025,49:24.7
cf62c57f-2179-454c-96be-6dc8c7922bc0,503,3719,Family,05/08/2024,03/11/2024,03:21.2
1fa9e0ef-ce2a-466a-8aee-3305876a56f7,504,5607,Student,19/09/2019,18/09/2020,52:17.8
