row_id,payment_id,user_id,amount,payment_date,payment_method,created_at,subscription_id
16a7f331-a0bd-4bd1-8ab3-855c270dfab7,258,805,299,37:17.9,Wallet,48:17.9,955
fbd31b61-c2ee-42c6-bb58-9ce440de88e6,259,2086,299,24:08.3,Net Banking,37:08.3,32
2a1cb535-72f5-43c0-b136-719ae84269e4,260,6642,299,49:07.1,Debit Card,00:07.1,1341
c4dda67a-c810-407c-a27b-799f87b93117,261,6139,99,31:36.7,UPI,46:36.7,1606
faf3566c-0919-47a1-9bdc-b7bc9693cfa2,262,2278,99,23:59.2,Wallet,37:59.2,341
5284485d-b9b3-492a-a44b-e384e2565951,263,5598,99,01:56.8,Wallet,16:56.8,948
88503b67-4066-4535-89b4-236e1adb550f,264,2162,99,36:39.0,Net Banking,47:39.0,1262
64345c9e-00af-4ef6-93ba-0821d6f4d513,265,6596,199,02:30.3,Credit Card,15:30.3,1644
e449f770-b05b-4ffe-b544-a333d35753c0,266,646,99,26:48.1,Debit Card,36:48.1,203
3f1dab53-0aee-4466-bd9c-13fcdfb1034f,267,2192,99,41:12.1,UPI,55:12.1,1549
ac9f2912-550e-4507-a9f7-843494c091be,268,5904,99,56:36.5,Credit Card,07:36.5,1201
6a39b23a-4abb-4426-aa01-1e28eecb5f68,269,2410,199,33:01.9,Debit Card,45:01.9,1037
90b12ae3-bab0-4a15-959e-78857c2c4b16,270,6264,99,52:09.3,UPI,06:09.3,910
61275319-7b95-4ae8-a24a-1ce27c7f6445,271,5307,99,00:43.2,UPI,14:43.2,230
ba202e7f-6af2-48ef-a2cd-61c6ad9786a1,272,1365,299,09:05.0,Debit Card,22:05.0,1399
d20e32c3-3b0b-43b7-8840-aade31047f72,273,1780,199,47:00.0,Debit Card,00:00.0,1082
cad4252d-cb75-4f87-89e4-8aa07483fe9d,274,438,199,14:02.6,Debit Card,24:02.6,123
5fda16e9-6720-4f65-ac63-b15050b40b32,275,5176,199,39:38.5,UPI,52:38.5,2083
b59ffe4f-498b-472f-949b-6467e8515689,276,3756,299,25:11.3,Debit Card,40:11.3,701
aa7cd605-e003-4ec2-b3a5-8f6c1b5e6151,277,1078,199,15:37.5,Debit Card,30:37.5,1343
51a428b6-8280-4b01-b269-f9531c66361e,278,3118,299,24:52.3,Credit Card,37:52.3,159
071ee518-f6ac-4f28-905e-4aa51602acf4,279,6861,299,06:00.8,UPI,21:00.8,1043
f18a44b6-cf6b-4e7e-953b-5144bddf70ca,280,5598,99,01:56.8,Debit Card,16:56.8,2023
c7e1a836-e2d3-49c6-b3fc-83d46bd65094,281,6524,99,38:55.0,Credit Card,52:55.0,1830
8d0f55c2-b36e-4eed-801b-ed840ed6d7d4,282,1795,199,44:06.9,Net Banking,55:06.9,1242
6c581d97-34d0-4100-b18c-28aea1964637,283,3515,99,26:13.1,Credit Card,37:13.1,900
579a9a4c-fa9c-4ee4-8b50-b875ff916910,284,3409,99,09:06.7,Wallet,21:06.7,812
307b8474-b096-4805-b0b7-060fbb1ece9b,285,2561,99,18:29.4,Debit Card,28:29.4,299
c9102b3a-1fd4-44f0-a056-8f4a18eb83cd,286,5995,199,36:19.2,UPI,51:19.2,669
bad2c7fd-87fe-43da-b8be-7a3bfa7ab508,287,4426,199,32:21.9,UPI,46:21.9,2042
a0019326-8016-4695-ae40-0657034394a8,288,3769,299,19:49.4,Wallet,32:49.4,904
be183bfd-4f7d-49be-a627-15ef72c8fbac,289,2978,299,45:05.3,Credit Card,56:05.3,1506
92dd823c-6789-45c8-8b35-6396f21ac135,290,5694,99,56:22.3,Debit Card,06:22.3,1530
aecf5396-b170-413f-a864-a8f54e7ef2f2,291,1385,99,10:21.5,Credit Card,23:21.5,1073
0f122950-96a0-4f63-b520-cd6a26c0be60,292,1385,99,10:21.5,Wallet,24:21.5,2068
04d5c1d3-0bee-4954-ae8b-759de5c6f74c,293,539,199,04:43.3,Credit Card,19:43.3,638
a7698b29-bc4a-4d77-bccc-be01b838f5cb,294,2607,99,07:20.3,Wallet,21:20.3,457
15c75ad3-c8f2-4855-92e9-d553da8b4542,295,408,199,49:55.7,Wallet,02:55.7,1291
23b7dc92-e3d5-4db8-a02d-faddfc0c149f,296,5007,299,27:23.0,Net Banking,38:23.0,574
14db65ca-14ae-4cf4-ad9b-8532e957831c,297,6543,99,07:19.7,Debit Card,19:19.7,71
9e68f4a6-d6a3-4a5c-8019-36fd86fdcff7,298,483,299,48:14.1,Net Banking,02:14.1,1993
8e46d90d-85f1-4bbc-9552-f812190d5f77,299,1390,299,56:18.5,Debit Card,11:18.5,1764
f8edfd49-6fb9-4a61-86bd-622d0b78a00c,300,425,299,13:36.7,Net Banking,25:36.7,444
efeaea3d-59de-43c6-8332-719c1b71d641,301,4526,99,05:01.0,Debit Card,15:01.0,21
be479adf-2c24-4c65-90c6-b2f9400a1a01,302,1708,299,31:37.1,Credit Card,46:37.1,1593
3ad0412b-84a5-46d0-861d-5daa1e3c754a,303,2199,99,29:48.1,Wallet,40:48.1,762
1c41e1d4-9b55-45c5-a3fe-ea5f0ed17a12,304,5094,99,22:54.9,Net Banking,35:54.9,1635
4d80f578-6d2e-495a-a562-d886c84709f8,305,5560,99,13:17.2,Debit Card,26:17.2,1896
a6516ec3-b235-4f49-9943-959f554f1120,306,3467,199,18:44.9,Debit Card,32:44.9,1743
33620f12-6534-43bd-aef0-2dac8d5f3ee9,307,5966,199,45:17.5,Credit Card,00:17.5,1239
2aebee50-333a-4dcd-a2ac-228a5d7d3b38,308,5278,99,50:33.0,Debit Card,03:33.0,105
e4294487-14a1-4cd7-b659-2e5d10843900,309,1331,199,51:29.1,Credit Card,03:29.1,696
a8671e6d-8911-4e1c-9b0d-6beb9b6ed365,310,4367,99,22:17.8,Wallet,37:17.8,348
d5fbcf11-7276-4c61-abbc-bec7a1dc9df9,311,6426,299,55:53.7,Net Banking,10:53.7,1808
64e055fc-ec0b-49ec-82ad-8c9a9a911456,312,1045,99,57:05.7,Wallet,07:05.7,1308
2991472f-18f3-433b-b63f-d9887e2621e4,313,2299,199,16:54.1,Wallet,29:54.1,407
1c715d33-ae4e-4242-a81d-60b3a70a17e8,314,4646,99,11:54.0,UPI,26:54.0,934
2f7501c0-6af6-4c05-8896-fdf48751e920,315,5258,299,46:34.2,Net Banking,01:34.2,1795
5558efee-18a7-4158-8c4b-bc73780e0161,316,3143,99,14:46.3,Net Banking,25:46.3,1655
1abfab89-b93f-4f88-9278-80838eff251e,317,6053,299,54:04.1,Credit Card,09:04.1,1910
487e06bb-682b-4d57-87ee-758424bf7d74,318,5012,99,14:29.9,UPI,27:29.9,852
fe3ed8a0-8be5-4cb3-b477-490c5b970847,319,3602,99,34:05.6,UPI,49:05.6,864
83701c81-f1aa-4232-895f-0faa0b7fa7b7,320,5522,199,41:53.9,Credit Card,51:53.9,1288
ec49186e-705d-4bf2-9981-dc4d2b28f5f9,321,3138,299,24:50.3,Credit Card,35:50.3,1528
e112d0c3-9206-4319-a1ce-045d30c3b57b,322,3719,299,03:21.2,Credit Card,15:21.2,503
21d12c80-d17b-4bb7-9f83-44c76546fbb2,323,6795,299,17:12.1,Credit Card,29:12.1,116
4ffa3ff1-ee01-464e-9c8b-c48dd40b6541,324,5377,99,50:43.6,UPI,01:43.6,943
6376349a-36fc-4fdf-841a-4e7efbeea230,325,6663,99,29:19.3,Credit Card,42:19.3,1232
64cceca7-ac7b-4be7-8ab9-0d3aba72d871,326,571,99,22:26.4,Credit Card,32:26.4,1322
b3903aaf-67b4-4800-be10-0d3a1eab3bf7,327,4507,99,20:19.1,Net Banking,34:19.1,1444
cbc600f8-d150-438d-a5ee-f071b22ddb7f,328,6428,199,59:08.7,Wallet,14:08.7,356
f404f2cf-9b48-42ef-b6fb-9f5c776c160b,329,6426,299,55:53.7,Debit Card,09:53.7,2098
ce6b67fc-3d6f-406c-8241-6ffd4b62f835,330,1259,99,06:53.3,UPI,17:53.3,713
d83cf929-5439-4dad-ba4d-281f33d8b03f,331,1158,99,09:26.4,Wallet,23:26.4,125
d309469f-edf8-4b80-973b-5d7d8f54ba10,332,2163,199,22:21.5,Net Banking,34:21.5,734
019dd01f-0144-4b0b-9d99-d319339793d8,333,3274,99,32:35.3,Debit Card,45:35.3,552
b3091808-e7b1-487f-9a0f-62c61e55a02d,334,3366,99,10:27.8,Debit Card,22:27.8,499
1db94e73-8934-4980-8642-c035ef79d1ed,335,2327,199,25:53.6,Wallet,39:53.6,2017
de00e2c0-caf5-4269-97fc-def0729518f6,336,3016,99,13:32.7,Net Banking,24:32.7,1684
0300bf75-793f-4866-bcaf-6de7e810755d,337,4474,299,59:23.6,Net Banking,12:23.6,588
e7b398f5-81c9-4e6e-be77-2bf060736056,338,2155,99,51:56.6,Net Banking,01:56.6,1694
d5e84dc6-3e87-4610-bdde-1f3f5c09dd0f,339,3637,99,04:03.3,Debit Card,17:03.3,90
87f1754e-f74b-4f22-be8b-fab963130bdb,340,5484,99,11:07.9,Debit Card,22:07.9,1566
df310868-2aae-4e14-88b7-078639747e36,341,4169,199,31:41.2,UPI,42:41.2,2027
01e54cb8-e30c-4302-ab62-7293dfe53992,342,927,99,40:53.3,Debit Card,54:53.3,1653
5b2019d4-e467-4c0f-9381-2349304e85ab,343,5435,99,28:09.5,UPI,43:09.5,808
360ebb38-b9a9-4531-a3a0-38751f32140d,344,4942,299,23:37.3,Wallet,37:37.3,1548
e6d9526d-4576-491d-aedd-d633a7ee2631,345,5366,199,19:08.3,Debit Card,30:08.3,678
c1ce0a38-2001-4637-8d8f-1ca522060a44,346,3287,99,34:23.0,Net Banking,44:23.0,180
cac9fdb3-29f4-4b13-96f0-a1f13367706b,347,4746,99,46:19.6,Net Banking,00:19.6,837
df5e1f4a-c649-4e42-b5cf-a9c15d08b0d3,348,2669,299,56:36.6,Net Banking,06:36.6,218
59d3d23c-6856-48c2-b1f7-456702e99fe3,349,6023,299,57:42.3,UPI,07:42.3,100
0e3bcbf4-4efc-4009-aef1-f3e94494fa0f,350,6023,299,57:42.3,Debit Card,07:42.3,2031
659ce2f8-459a-4ea9-9945-d450ba4ff342,351,5937,299,27:23.8,UPI,42:23.8,1553
d81f9df2-8eec-4e10-814b-9b375a6e63c6,352,396,199,02:42.2,Credit Card,14:42.2,398
b26812d8-4e86-4522-ba7d-732c48fd0aa4,353,396,199,02:42.2,Credit Card,14:42.2,2094
0855ae56-68e2-4441-8d6f-1a9281c2f074,354,5697,299,03:03.0,UPI,16:03.0,1556
3f8e658e-7119-45ae-8c30-1d98442facfd,355,1680,299,55:18.7,Credit Card,07:18.7,1989
a6c8b292-6697-4fc1-b5dd-f9683e331d4e,356,6471,99,09:40.8,Net Banking,20:40.8,2026
cb480da0-93dc-4661-8fef-499ab33be58c,357,494,99,23:40.0,Net Banking,36:40.0,279
ae7993b4-ffd3-49bb-ba61-e61f6594d34e,358,3293,299,53:58.1,Net Banking,06:58.1,7
c7f2dfba-f848-42ad-bd99-35c61c59ceae,359,2057,99,21:01.1,Debit Card,35:01.1,44
1b587d93-99b0-4637-891c-3d0036b4ed2b,360,1121,99,00:06.2,Wallet,15:06.2,1804
e95508c7-6267-4ab0-9c24-b93466523846,361,6991,199,04:22.9,Credit Card,18:22.9,1645
15f7a0ee-0b2f-47a2-9b7a-f8b11a033ce8,362,3834,299,38:32.8,Net Banking,51:32.8,1412
484f2509-5451-4883-9631-4701379621e4,363,6459,199,15:03.1,Debit Card,25:03.1,1887
2267227b-b925-4add-8d57-dbb510c06448,364,3637,99,04:03.3,UPI,18:03.3,2014
679ad6e0-05c5-4c91-91ea-1289a78d15aa,365,3254,99,22:16.1,Net Banking,34:16.1,235
a08f0086-5e54-44f0-866a-d2ba91aa4c0c,366,5733,299,44:21.2,Debit Card,57:21.2,1364
fde4b366-1bfd-46e4-a10a-f000a770621b,367,4169,199,31:41.2,Debit Card,41:41.2,35
9c8cc18f-1745-4ebc-865f-634e512e0c51,368,6554,199,41:35.6,Wallet,55:35.6,953
6c9e251f-57b4-450b-9ed6-8216e2f88ab8,369,4585,199,10:24.5,Wallet,25:24.5,1681
c8266e2d-fb8d-46e8-ae38-dbb309b9bf74,370,6471,99,09:40.8,Credit Card,20:40.8,665
9a20af8f-2551-4162-a4d4-b8d145a4f8fe,371,3750,99,33:34.9,Debit Card,45:34.9,167
fddb996a-abd0-45bb-bdde-81611335b94d,372,5595,99,12:18.0,Credit Card,24:18.0,187
0c5b168b-f4dc-4c84-9c38-eb9b0ca27244,373,1032,99,39:12.9,Net Banking,50:12.9,1472
d21f0781-ac03-43a1-b667-bd273df9fc48,374,353,99,25:08.7,Credit Card,39:08.7,788
c23c6ee4-9cbc-46c8-b224-e238b06db64a,375,1458,99,58:18.3,Wallet,09:18.3,796
6d1028d7-49d1-4f71-9b19-81eea467173c,376,5042,199,39:18.8,UPI,50:18.8,1708
51f159a2-91bc-4a2e-a0ea-9686977fac8b,377,1890,299,26:07.2,Credit Card,36:07.2,1427
77291fa4-f737-44c7-9ad3-76154bf75f52,378,2055,99,01:32.2,Credit Card,11:32.2,702
1e2a8002-3522-4c9f-8861-1b191c3ae514,379,2275,99,53:16.6,UPI,05:16.6,930
fe58f914-6dd0-47e3-a7bc-f72d6408d1db,380,1953,299,53:38.7,Wallet,08:38.7,122
2de3aba2-2f20-41e7-b862-c27d749a961a,381,4031,199,15:50.0,Wallet,28:50.0,347
ed4c7f72-fe63-46a5-ad1a-86409da843ff,382,708,99,07:00.7,Debit Card,19:00.7,1914
3442c910-3184-46b7-8036-9875c65275fb,383,3092,199,16:57.9,Debit Card,30:57.9,1766
9233fb7f-0370-480e-a5c8-fec237cc5fed,384,3761,299,12:13.9,Debit Card,27:13.9,854
0e5b9f1d-5c47-495f-8e96-c06013a15e5e,385,6777,99,13:17.3,Wallet,23:17.3,233
08d3e4b5-6c57-48a1-8fc6-8f32ef07a0c8,386,533,99,15:16.8,Net Banking,28:16.8,54
7b6aa627-839a-4029-a506-4d4b5db4f06b,387,6349,99,20:04.5,Credit Card,33:04.5,237
2de01aaa-73ae-470e-aff5-3ca386aa4234,388,3559,299,23:05.5,Net Banking,35:05.5,1584
2d6721cb-b9ff-49ea-9980-71ceac2a3a89,389,413,199,28:37.0,Debit Card,39:37.0,670
6b83e8b9-b76c-4794-8dcd-773085f66db5,390,6201,299,57:08.1,UPI,12:08.1,1917
1924f753-423b-4803-b5f2-5d2c72e0dfbb,391,4936,299,46:35.9,Debit Card,56:35.9,511
b8b8b3d2-0f51-42ba-9ed1-fa2246c1679f,392,5588,99,39:09.9,Debit Card,54:09.9,551
d18bef50-8878-436a-9834-09f63d996e8b,393,6011,199,42:05.1,Net Banking,56:05.1,512
d08eaffb-3fa4-46e1-a5a1-755fa695c8fc,394,4130,99,28:52.0,UPI,42:52.0,19
328e9472-464f-45ba-95f8-18bd8ba78728,395,413,199,28:37.0,Wallet,38:37.0,2087
4d11f9ca-0286-4f2b-8541-796ff790aacd,396,1266,99,27:37.9,Net Banking,41:37.9,1039
a2ee284e-9d95-4952-9ddb-9a951b6bdb7b,397,3761,299,12:13.9,UPI,26:13.9,2041
e9c5c6b1-fd83-464c-8be8-da6bcfdf9e46,398,5179,299,06:11.9,Debit Card,18:11.9,1274
09889547-c574-4607-85d8-ee97124c6bd3,399,436,99,15:35.6,Net Banking,30:35.6,1698
4b3cd1fa-a1bf-4d24-9fd8-902ea4141389,400,6155,99,50:40.3,Credit Card,00:40.3,1113
4374877d-e076-4336-b8b6-b068cb02b66d,401,3000,299,42:38.5,Net Banking,54:38.5,75
7f2bbe81-3a8d-4e96-87b1-8cebe0e43186,402,541,199,44:46.6,Wallet,54:46.6,692
c0dbb474-e1ff-4701-89fa-8a676d135656,403,338,99,56:00.9,Wallet,11:00.9,423
f6859390-050b-4815-88d5-e2795dbbe673,404,3344,99,45:41.3,Net Banking,00:41.3,406
a4ea68cf-6ada-4ae5-a085-eb87ccc32178,405,1035,299,40:10.8,Credit Card,51:10.8,1443
9454cf2e-e65b-4e14-8d1e-e60fc6456320,406,5996,299,06:12.2,Debit Card,21:12.2,171
3cc672c8-8f71-4ce1-a55e-04a9e29519bc,407,6204,199,51:48.0,Debit Card,05:48.0,1876
9180e1e8-c018-463a-b9ee-e09c95fe700c,408,3244,299,45:56.7,Net Banking,55:56.7,1586
5a93fffb-d0a0-4a2b-97ca-e575046efa35,409,6995,99,58:52.8,Debit Card,11:52.8,483
26e4a7eb-b142-48fb-8447-2b14c0c9bf85,410,3707,99,27:49.0,Debit Card,37:49.0,781
55c87cc9-868b-4a84-bb58-889e3da0f2e1,411,2598,299,11:48.6,UPI,24:48.6,925
a0e520f4-9bcd-417a-b5be-0adf992484cf,412,1602,199,01:50.6,Debit Card,15:50.6,712
94f8a029-c098-4fef-9530-36be23086b3c,413,1663,299,01:25.3,Debit Card,13:25.3,1605
2f17579d-a5c6-4f33-9018-c5fc17609624,414,3824,299,27:42.1,Net Banking,37:42.1,642
3d4ea52e-4c08-432c-a212-18ae7db41b4d,415,2545,299,26:39.1,Wallet,41:39.1,420
dfc467c2-8acf-43f7-9c18-a42686fddbc2,416,4420,299,36:01.1,Wallet,51:01.1,344
393f02a0-271d-4d54-9f02-4c24c7b08744,417,247,199,45:22.9,Credit Card,56:22.9,617
f44e6ecb-8265-4250-925c-a4ee9fde3d89,418,2457,99,34:13.0,Debit Card,44:13.0,527
c0e20366-4166-49f6-ad06-ac58e754fffc,419,6481,199,14:25.9,Wallet,28:25.9,1360
2165e024-00bf-4c3a-828b-702d3705e240,420,4945,199,39:49.7,UPI,49:49.7,1899
35f9214b-0d28-430f-a28c-0235dacb22b7,421,6869,199,05:05.5,Wallet,15:05.5,1680
ec7a637c-3b41-44a8-9fd0-97f5f5c5ea77,422,4386,99,12:55.8,Wallet,23:55.8,364
6d0a53d0-9fee-4c81-8d5a-550cecb96897,423,5023,99,16:47.5,Wallet,27:47.5,1520
3e74fd10-aa4b-49bb-a678-34b3cf52bd9f,424,854,99,08:10.4,Debit Card,23:10.4,1805
820eb013-a684-4840-8b67-ed6acc31a046,425,4246,99,23:16.5,Credit Card,34:16.5,428
e1e520af-d4b4-4188-a362-91c3c9730536,426,75,199,07:50.6,Credit Card,22:50.6,1611
136fb4c6-8941-49f2-aa7a-947005cd6f9a,427,543,299,17:16.8,Net Banking,27:16.8,1498
dd446d38-df9a-4be8-9ec3-d27f091c6b03,428,3187,299,46:55.8,Debit Card,57:55.8,1627
eadccb0a-a63b-467f-9120-9ac93bd08377,429,6117,299,24:40.8,Net Banking,36:40.8,1923
3e48b569-ca47-4de5-a5a6-e9f202ca0ec3,430,1323,99,35:30.5,Wallet,50:30.5,1898
1ca9b791-0149-42aa-b8dd-84b2e7fbcd2a,431,241,199,53:19.8,UPI,07:19.8,777
8ee68b38-f83a-4741-83d2-7a9b3d53f8de,432,1693,299,46:05.4,Net Banking,56:05.4,142
be775379-da5b-429b-b667-fa934b526fc7,433,1939,99,06:22.5,Debit Card,21:22.5,649
e390cb94-94db-42f2-95c9-49bc285a5961,434,3851,99,19:58.2,Credit Card,33:58.2,735
140f5369-a50b-4aaa-821c-809f1c9226b7,435,6910,99,26:36.7,Wallet,37:36.7,594
28edf44e-7978-4bfb-a19f-d1566addfb8d,436,5875,199,20:10.7,Net Banking,34:10.7,179
3f656139-5535-4495-a5f2-b21a8bc5ff5f,437,146,99,54:49.1,Wallet,04:49.1,1125
9db9d822-a380-4cc6-9590-3a5ce6a8577c,438,5636,99,36:03.1,Net Banking,48:03.1,971
108c801b-8dd2-4420-8285-01e191aefd9f,439,5349,99,02:18.1,Credit Card,17:18.1,213
b6f26c98-28b7-42bd-8dd8-048fc69ba01a,440,6090,299,09:32.7,Debit Card,22:32.7,1313
05f8212f-6cb3-496f-8516-1e56aad6d943,441,3393,99,31:42.4,Debit Card,41:42.4,908
3d394966-30d9-4ffb-9841-f3329248dd7a,442,4965,199,53:24.1,Net Banking,07:24.1,49
d9e52e2e-1f25-42ca-b056-711129b1125c,443,1747,299,58:21.5,UPI,13:21.5,931
448f03fb-de0b-4066-bca8-93d4bf268f2f,444,1785,99,33:29.1,Credit Card,44:29.1,231
fa472b21-0020-48ee-a6f4-a915dffe40ae,445,3744,299,12:45.8,Net Banking,27:45.8,572
304ca340-0e04-48cf-aed2-c772c3705225,446,4139,99,42:48.1,Credit Card,52:48.0,874
0c1f1c4e-8175-4f3b-a63f-921f5677d0f4,447,4159,299,07:33.2,Credit Card,20:33.2,261
94cd6fde-84c3-4d8d-b3bd-6be86575aca4,448,2705,299,33:40.6,UPI,45:40.6,1315
12df0d6a-b3c5-4fbc-8b8f-d6511d59d525,449,3095,299,46:02.7,Credit Card,59:02.7,687
6ce76405-a07d-43d5-874f-d4c8a6421e51,450,300,299,36:05.2,Net Banking,47:05.2,1919
03830c65-ef5f-4fb7-85a8-cecfc2cb59a7,451,2035,199,31:26.9,Wallet,44:26.9,718
8ef7378a-9e94-486f-85e0-4781d91c7f15,452,2590,199,46:46.8,Net Banking,00:46.8,1984
027d701c-7253-4754-a527-344628bd2440,453,4111,299,27:08.6,Debit Card,38:08.6,598
73a0169a-7676-4888-8506-924b9228c8dc,454,462,99,32:35.4,Debit Card,44:35.4,493
1caae2d6-0d7a-48f7-b848-72604a7fad29,455,5383,99,01:33.6,Credit Card,13:33.6,1654
bea9bbbd-7f54-49a2-b248-9dfd94f8a9cc,456,4302,299,30:02.9,UPI,44:02.9,480
350212ab-7d81-4f2f-a0b1-9570f8df68d6,457,1311,99,07:23.3,UPI,17:23.3,2056
f501660f-8623-4055-b2c3-ce811de7a822,458,972,199,07:04.2,Credit Card,21:04.2,1339
b48439e6-434a-4ad0-bac6-91d8a2c532af,459,2026,299,03:07.5,UPI,18:07.5,1713
0bc67b1c-a82f-4ecc-9686-e5769b85cac2,460,6926,99,49:25.6,UPI,59:25.6,1137
a1bc335c-172c-4ae2-b250-cd627bc0be98,461,6848,99,06:34.8,Wallet,20:34.8,1799
c025e602-ef75-4611-a34a-e8eda2b6cbc4,462,4536,99,30:27.9,Wallet,43:27.9,1298
e0bcd79a-2e3a-481b-8a49-7cfc96a88c56,463,4378,299,09:36.5,Credit Card,20:36.5,1702
7c6bd406-e21d-4e95-8cca-8d2779b4eb46,464,2731,299,45:25.3,Net Banking,56:25.3,1182
f5754b28-b6af-423f-8325-f1bcb7e21b90,465,313,199,58:47.8,Credit Card,13:47.8,73
974fd819-52e5-4c38-9d4d-b47de87be088,466,77,99,06:38.4,Credit Card,19:38.4,2039
1b399fde-8d4c-4cd8-a3af-e0efbdcfaf3a,467,2809,299,00:21.6,Net Banking,15:21.6,139
651f91ed-3cbd-4a21-9ae2-0f34a8e7e34e,468,2447,299,24:43.7,Debit Card,37:43.7,1458
dcf48263-0697-4ef9-9310-f38f938ea843,469,3984,99,27:53.4,Debit Card,41:53.4,207
364affac-d95f-4ed7-b978-7946d4ed996b,470,1679,99,23:10.1,Credit Card,36:10.1,1211
2f521eb5-248e-4ec8-a656-c96ae4821cda,471,4940,299,15:47.2,Net Banking,27:47.2,80
96450dae-6c7e-4223-b1cd-509fee66c931,472,699,199,30:03.5,Wallet,43:03.5,2
91051d32-f77b-4899-b5c9-4a4bdaa8d7ac,473,3738,299,48:12.4,Wallet,58:12.4,870
4c3ee804-eb78-4ac7-a9d6-4089d83b407e,474,1442,99,52:50.8,UPI,03:50.8,1268
68a4243d-ef2e-49bd-a2cc-4040e1ce1f3b,475,4481,199,41:41.7,UPI,52:41.7,181
ec7a6aec-6460-452f-940d-0955294ff79c,476,5038,199,07:29.9,Wallet,20:29.9,1607
df88803b-203c-4707-b9a5-bd06f1971d34,477,2169,199,55:05.4,Wallet,06:05.4,450
90a932fc-d29e-4e59-a845-64eecece15ad,478,619,199,15:15.0,Credit Card,26:15.0,394
23f3c34b-e9ea-4bb9-8b72-a529cde080dd,479,6940,99,13:37.2,Net Banking,23:37.2,226
7b736566-72b1-43a6-aee1-d48efeabc96b,480,5263,299,02:35.7,Debit Card,12:35.7,10
e2812338-f833-42c3-96e9-252ad07c2ffd,481,840,99,23:07.3,Net Banking,37:07.3,2059
08acdfba-719b-483f-b5e6-c73abe2ab7d6,482,4637,99,20:47.3,Credit Card,30:47.3,481
00e5dd40-01a8-4504-8dd1-9b68c91b1a64,483,3685,99,34:11.3,Debit Card,48:11.3,525
2cf4f545-0380-4315-b7ce-9701feee23a3,484,5761,99,22:04.7,Debit Card,35:04.7,370
a8b4c952-8218-4f9d-b58d-03cfd7cfc976,485,726,99,46:14.5,UPI,59:14.5,1918
dadfbf70-a4e4-4187-81af-b2ac1b5257af,486,4868,99,19:44.4,Debit Card,31:44.4,363
0472e2c0-51c4-4243-ab75-015c12b21ef6,487,5092,99,27:56.4,Credit Card,39:56.4,2048
55c5fe89-fca9-490d-b9c8-453fa1e55456,488,397,299,21:22.9,UPI,32:22.9,1823
a3a73177-7ca5-4452-8a93-3b60c670f0fc,489,6804,199,54:58.3,UPI,07:58.3,612
e0035031-1141-49a5-9c1b-6c857c06c078,490,4861,299,50:21.8,UPI,02:21.8,1946
a9ae632f-e9ae-4e49-9341-26b6cd306dfa,491,2997,99,16:38.8,Credit Card,26:38.8,2044
52eae589-ae2f-4994-bbaf-dd61f679fab6,492,5405,99,00:08.2,Wallet,15:08.2,1122
3efc9ba3-11c0-4ee9-9e43-dc586c826bb2,493,2892,99,57:26.9,Wallet,08:26.9,1663
8350d54e-eb96-4ccd-9233-d99020b6ee3c,494,2329,99,50:12.9,Credit Card,01:12.9,56
f2f88d93-705b-42f1-b440-9d538646f46c,495,1555,199,29:29.2,Wallet,41:29.2,355
e38431a3-a8f9-4371-ba25-e85abcb2c111,496,206,99,10:13.1,Net Banking,24:13.1,851
1d421fee-a4f6-4c39-ba3f-267559ef3f1d,497,2765,299,24:58.4,Wallet,34:58.4,1078
502b0364-f2a2-4c53-81b5-ee746adcee1b,498,5836,99,02:26.1,Wallet,15:26.1,1517
ece45e34-abd9-40e4-acb1-f493597e35fb,499,6854,199,06:23.2,Net Banking,17:23.2,1452
ee5c7d5c-2a40-4c14-bafc-728a24ec6500,500,84,199,20:01.5,Wallet,35:01.5,738
8a608366-663d-48ad-9341-98bf14a97650,501,4443,299,07:08.5,Debit Card,19:08.5,99
dcf351a5-192c-474e-857a-5e4f0c843952,502,3919,99,21:47.3,UPI,34:47.3,1884
de45598e-2b1c-42b4-a230-89980d930874,503,558,199,30:19.8,Debit Card,43:19.8,798
a1c3327d-f36c-49fd-aef3-5379e23d6900,504,278,99,03:09.7,Wallet,18:09.7,1207
51cec7a2-6526-447e-ae86-243b86b3206b,505,4479,99,36:53.4,Net Banking,50:53.4,1583
59e0fb3b-5bcb-4b6f-b417-3d705a14b1d8,506,5469,199,10:40.0,UPI,23:40.0,367
bc88a803-a385-4af0-82e7-3db609b2af60,507,3587,99,56:16.9,UPI,07:16.9,1862
c7eb4edf-a2bc-40cd-a62a-c5ebb3f87542,508,4582,99,24:33.7,Wallet,38:33.7,1008
7c17baf2-f2c7-4a6a-8936-ddf7b4b7543f,509,6804,199,54:58.3,Wallet,09:58.3,2075
faa1d107-d3a7-4bc8-a834-ca77ad8e1fe0,510,4890,199,39:30.2,Debit Card,53:30.2,771
bac2c454-ba62-46f0-a542-ab9bdc53e97e,511,1505,99,12:39.5,Credit Card,26:39.5,1816
00d6a56d-b1be-437e-94b3-98f46e4d641e,512,2470,199,43:29.0,Debit Card,57:29.0,1395
5ba7a1b3-41fc-4b0b-9c5a-1bc2592aaa25,513,4774,299,51:44.2,Debit Card,06:44.2,790
22a0c14d-aa07-4068-812f-a42ada7b0e95,514,4316,99,39:49.1,Wallet,53:49.1,1287
6c99cc96-cb70-4e4e-81c9-1447b87a7597,515,4140,99,27:09.2,Wallet,42:09.2,1503
