"payment_id","subscription_id","user_id","subscription_type","amount_cents","amount","payment_method","payment_time_raw","created_time_raw"
521,386,5509,"Student",99,"0.99","Debit Card",NULL,"34:05.5"
49,387,3359,"Student",99,"0.99","Wallet",NULL,"46:56.0"
200,388,5234,"Family",299,"2.99","Debit Card",NULL,"51:21.3"
1701,389,1719,"Premium",199,"1.99","Debit Card",NULL,"44:34.8"
1562,390,5397,"Student",99,"0.99","Debit Card",NULL,"52:02.9"
602,391,1122,"Student",99,"0.99","UPI",NULL,"39:11.9"
2014,392,362,"Student",99,"0.99","UPI",NULL,"17:08.3"
1235,393,606,"Family",299,"2.99","Debit Card",NULL,"31:30.7"
478,394,619,"Premium",199,"1.99","Credit Card",NULL,"26:15.0"
1186,395,331,"Student",99,"0.99","Net Banking",NULL,"43:47.2"
1238,396,916,"Premium",199,"1.99","Credit Card",NULL,"21:53.9"
895,397,6100,"Premium",199,"1.99","UPI",NULL,"54:57.3"
352,398,396,"Premium",199,"1.99","Credit Card",NULL,"14:42.2"
995,399,894,"Student",99,"0.99","Credit Card",NULL,"53:52.6"
893,400,863,"Student",99,"0.99","UPI",NULL,"00:28.3"
1846,401,5000,"Student",99,"0.99","Net Banking",NULL,"50:06.2"
1245,402,3262,"Premium",199,"1.99","UPI",NULL,"25:09.7"
906,403,4201,"Student",99,"0.99","Credit Card",NULL,"07:25.8"
570,404,5398,"Family",299,"2.99","Wallet",NULL,"20:25.3"
1311,405,6086,"Student",99,"0.99","Debit Card",NULL,"30:02.4"
404,406,3344,"Student",99,"0.99","Net Banking",NULL,"00:41.3"
313,407,2299,"Premium",199,"1.99","Wallet",NULL,"29:54.1"
1489,408,3172,"Student",99,"0.99","Debit Card",NULL,"16:45.9"
1683,409,253,"Premium",199,"1.99","UPI",NULL,"48:58.0"
1963,410,4113,"Student",99,"0.99","UPI",NULL,"36:02.1"
1096,411,210,"Premium",199,"1.99","Wallet",NULL,"11:20.2"
675,412,1860,"Student",99,"0.99","UPI",NULL,"44:10.1"
919,413,2426,"Premium",199,"1.99","Net Banking",NULL,"21:06.2"
1002,414,2255,"Student",99,"0.99","Net Banking",NULL,"09:40.4"
58,415,6392,"Premium",199,"1.99","Wallet",NULL,"52:24.5"
721,416,3292,"Student",99,"0.99","Wallet",NULL,"35:11.0"
1596,417,3688,"Student",99,"0.99","Wallet",NULL,"27:30.5"
256,418,3425,"Family",299,"2.99","Credit Card",NULL,"27:50.7"
1692,419,5381,"Student",99,"0.99","Net Banking",NULL,"53:06.1"
415,420,2545,"Family",299,"2.99","Wallet",NULL,"41:39.1"
1395,421,2994,"Premium",199,"1.99","Debit Card",NULL,"35:30.1"
196,422,6851,"Student",99,"0.99","Credit Card",NULL,"31:19.0"
403,423,338,"Student",99,"0.99","Wallet",NULL,"11:00.9"
1602,424,516,"Premium",199,"1.99","Debit Card",NULL,"17:31.9"
1475,425,2774,"Premium",199,"1.99","Debit Card",NULL,"07:10.6"
761,426,2888,"Family",299,"2.99","Net Banking",NULL,"13:47.0"
568,427,1922,"Premium",199,"1.99","Wallet",NULL,"22:30.4"
425,428,4246,"Student",99,"0.99","Credit Card",NULL,"34:16.5"
1102,429,5117,"Student",99,"0.99","Net Banking",NULL,"05:50.4"
989,430,3309,"Premium",199,"1.99","Debit Card",NULL,"37:50.3"
752,431,1034,"Family",299,"2.99","UPI",NULL,"45:16.8"
1971,432,47,"Family",299,"2.99","Net Banking",NULL,"29:15.9"
1979,433,5565,"Family",299,"2.99","UPI",NULL,"04:51.8"
527,434,6769,"Student",99,"0.99","Wallet",NULL,"49:03.8"
1340,435,25,"Student",99,"0.99","Net Banking",NULL,"39:37.0"
1962,436,2821,"Family",299,"2.99","Credit Card",NULL,"25:19.7"
1204,437,4957,"Student",99,"0.99","UPI",NULL,"54:05.9"
1240,438,1142,"Family",299,"2.99","Wallet",NULL,"05:46.2"
974,439,6622,"Premium",199,"1.99","Credit Card",NULL,"42:58.4"
586,440,2051,"Student",99,"0.99","UPI",NULL,"31:58.3"
852,441,4476,"Family",299,"2.99","Wallet",NULL,"39:32.7"
1662,442,3086,"Premium",199,"1.99","Credit Card",NULL,"09:51.0"
1224,443,4024,"Family",299,"2.99","Wallet",NULL,"16:13.7"
300,444,425,"Family",299,"2.99","Net Banking",NULL,"25:36.7"
516,445,2171,"Family",299,"2.99","Wallet",NULL,"49:00.6"
1040,446,767,"Family",299,"2.99","Wallet",NULL,"19:08.8"
754,447,309,"Student",99,"0.99","UPI",NULL,"52:44.1"
1746,448,1013,"Family",299,"2.99","Net Banking",NULL,"54:49.5"
1350,449,965,"Family",299,"2.99","Wallet",NULL,"28:50.3"
477,450,2169,"Premium",199,"1.99","Wallet",NULL,"06:05.4"
1751,451,3647,"Student",99,"0.99","Debit Card",NULL,"27:12.3"
835,452,1043,"Student",99,"0.99","UPI",NULL,"11:27.9"
1338,453,5355,"Premium",199,"1.99","UPI",NULL,"35:04.5"
1098,454,6691,"Student",99,"0.99","UPI",NULL,"28:55.0"
979,455,3494,"Student",99,"0.99","Net Banking",NULL,"46:32.5"
1924,456,6144,"Student",99,"0.99","Debit Card",NULL,"39:56.3"
294,457,2607,"Student",99,"0.99","Wallet",NULL,"21:20.3"
210,458,923,"Premium",199,"1.99","Debit Card",NULL,"44:27.7"
1523,459,3234,"Premium",199,"1.99","Debit Card",NULL,"00:13.4"
1290,460,4418,"Student",99,"0.99","Wallet",NULL,"21:26.9"
631,461,2359,"Student",99,"0.99","Wallet",NULL,"40:44.9"
1893,462,2979,"Student",99,"0.99","Wallet",NULL,"23:08.2"
1365,463,3389,"Family",299,"2.99","Debit Card",NULL,"56:13.7"
1093,464,5535,"Premium",199,"1.99","UPI",NULL,"51:08.3"
1715,465,2833,"Premium",199,"1.99","Credit Card",NULL,"48:06.5"
1977,466,5212,"Premium",199,"1.99","Wallet",NULL,"28:47.6"
538,467,3490,"Student",99,"0.99","UPI",NULL,"38:08.8"
742,468,4686,"Student",99,"0.99","Wallet",NULL,"05:06.5"
745,469,6209,"Student",99,"0.99","UPI",NULL,"49:17.3"
794,470,4666,"Premium",199,"1.99","UPI",NULL,"11:31.0"
1957,471,2744,"Family",299,"2.99","UPI",NULL,"13:56.9"
1517,472,1604,"Student",99,"0.99","Debit Card",NULL,"32:09.9"
1779,473,3131,"Student",99,"0.99","Net Banking",NULL,"17:20.3"
1716,474,849,"Premium",199,"1.99","Net Banking",NULL,"21:07.0"
19,475,6179,"Student",99,"0.99","UPI",NULL,"42:17.8"
1467,476,5896,"Premium",199,"1.99","Net Banking",NULL,"54:38.5"
2072,477,5273,"Student",99,"0.99","UPI",NULL,"24:16.5"
1241,478,6568,"Student",99,"0.99","Wallet",NULL,"14:01.5"
847,479,3619,"Family",299,"2.99","Wallet",NULL,"15:02.4"
456,480,4302,"Family",299,"2.99","UPI",NULL,"44:02.9"
482,481,4637,"Student",99,"0.99","Credit Card",NULL,"30:47.3"
150,482,572,"Student",99,"0.99","Net Banking",NULL,"11:10.4"
409,483,6995,"Student",99,"0.99","Debit Card",NULL,"11:52.8"
567,484,583,"Student",99,"0.99","UPI",NULL,"02:58.1"
195,485,4521,"Family",299,"2.99","Net Banking",NULL,"18:53.1"
2092,486,4288,"Student",99,"0.99","Credit Card",NULL,"50:23.5"
1317,487,2396,"Student",99,"0.99","Debit Card",NULL,"36:28.5"
1210,488,3567,"Student",99,"0.99","Debit Card",NULL,"22:30.8"
1860,489,418,"Family",299,"2.99","Debit Card",NULL,"34:46.9"
905,490,3748,"Premium",199,"1.99","UPI",NULL,"37:59.4"
1762,491,4070,"Family",299,"2.99","Wallet",NULL,"35:45.7"
1866,492,5015,"Premium",199,"1.99","Wallet",NULL,"03:55.4"
454,493,462,"Student",99,"0.99","Debit Card",NULL,"44:35.4"
1514,494,6815,"Student",99,"0.99","Credit Card",NULL,"55:16.7"
1826,495,2240,"Student",99,"0.99","Debit Card",NULL,"57:54.1"
566,496,2105,"Premium",199,"1.99","Wallet",NULL,"48:48.3"
1252,497,2145,"Student",99,"0.99","Debit Card",NULL,"27:08.5"
1141,498,1305,"Student",99,"0.99","Wallet",NULL,"44:27.5"
334,499,3366,"Student",99,"0.99","Debit Card",NULL,"22:27.8"
1433,500,3338,"Premium",199,"1.99","Wallet",NULL,"59:52.0"
528,501,1565,"Student",99,"0.99","Debit Card",NULL,"37:35.3"
68,502,4323,"Student",99,"0.99","UPI",NULL,"04:24.7"
322,503,3719,"Family",299,"2.99","Credit Card",NULL,"15:21.2"
2017,504,5607,"Student",99,"0.99","Wallet",NULL,"03:17.8"
878,505,5444,"Student",99,"0.99","UPI",NULL,"13:27.4"
591,506,2800,"Student",99,"0.99","Debit Card",NULL,"43:05.1"
792,507,5196,"Student",99,"0.99","Net Banking",NULL,"15:43.3"
1239,508,4600,"Student",99,"0.99","Debit Card",NULL,"17:02.6"
982,509,4078,"Student",99,"0.99","Net Banking",NULL,"48:32.6"
119,510,3391,"Family",299,"2.99","UPI",NULL,"10:50.8"
391,511,4936,"Family",299,"2.99","Debit Card",NULL,"56:35.9"
393,512,6011,"Premium",199,"1.99","Net Banking",NULL,"56:05.1"
35,513,2829,"Student",99,"0.99","Net Banking",NULL,"56:02.6"
701,514,4082,"Student",99,"0.99","UPI",NULL,"15:28.2"
1807,515,2249,"Student",99,"0.99","UPI",NULL,"28:11.9"
153,516,3970,"Family",299,"2.99","Debit Card",NULL,"27:53.7"
244,517,1931,"Premium",199,"1.99","Net Banking",NULL,"21:38.7"
1256,518,1896,"Student",99,"0.99","UPI",NULL,"29:21.7"
1881,519,6684,"Premium",199,"1.99","Debit Card",NULL,"41:00.9"
971,520,633,"Premium",199,"1.99","UPI",NULL,"49:18.3"
1369,521,891,"Family",299,"2.99","Debit Card",NULL,"01:09.4"
733,522,1796,"Student",99,"0.99","UPI",NULL,"25:36.4"
1236,523,4089,"Student",99,"0.99","Net Banking",NULL,"17:46.8"
1321,524,3139,"Premium",199,"1.99","UPI",NULL,"00:18.8"
483,525,3685,"Student",99,"0.99","Debit Card",NULL,"48:11.3"
1547,526,3341,"Family",299,"2.99","Debit Card",NULL,"46:15.3"
418,527,2457,"Student",99,"0.99","Debit Card",NULL,"44:13.0"
52,528,180,"Premium",199,"1.99","Wallet",NULL,"21:18.0"
1329,529,1197,"Student",99,"0.99","Net Banking",NULL,"28:17.5"
861,530,994,"Student",99,"0.99","Wallet",NULL,"54:05.2"
967,531,37,"Family",299,"2.99","Net Banking",NULL,"06:32.9"
18,532,4552,"Family",299,"2.99","Credit Card",NULL,"15:51.6"
1009,533,1940,"Family",299,"2.99","Debit Card",NULL,"16:43.9"
1792,534,3614,"Premium",199,"1.99","Credit Card",NULL,"12:26.8"
984,535,152,"Student",99,"0.99","Credit Card",NULL,"50:03.4"
1582,536,6829,"Premium",199,"1.99","UPI",NULL,"56:13.0"
1324,537,1361,"Family",299,"2.99","UPI",NULL,"34:01.9"
1355,538,1783,"Student",99,"0.99","Wallet",NULL,"00:01.7"
1834,539,2681,"Student",99,"0.99","Credit Card",NULL,"35:02.9"
1729,540,3051,"Family",299,"2.99","Wallet",NULL,"47:21.5"
2028,541,2883,"Student",99,"0.99","Credit Card",NULL,"48:12.6"
1057,542,3934,"Student",99,"0.99","Debit Card",NULL,"12:37.9"
780,543,1738,"Student",99,"0.99","Wallet",NULL,"20:06.5"
1178,544,802,"Premium",199,"1.99","UPI",NULL,"15:38.3"
1697,545,6752,"Student",99,"0.99","UPI",NULL,"54:09.4"
1473,546,6751,"Family",299,"2.99","Debit Card",NULL,"29:32.0"
1704,547,4735,"Student",99,"0.99","Credit Card",NULL,"10:34.9"
932,548,978,"Premium",199,"1.99","Debit Card",NULL,"37:06.9"
1862,549,115,"Premium",199,"1.99","Credit Card",NULL,"00:53.9"
706,550,2778,"Family",299,"2.99","UPI",NULL,"59:12.4"
392,551,5588,"Student",99,"0.99","Debit Card",NULL,"54:09.9"
333,552,3274,"Student",99,"0.99","Debit Card",NULL,"45:35.3"
1829,553,890,"Family",299,"2.99","Net Banking",NULL,"54:34.2"
975,554,579,"Premium",199,"1.99","Net Banking",NULL,"04:37.9"
174,555,1932,"Student",99,"0.99","Wallet",NULL,"43:40.6"
810,556,6736,"Premium",199,"1.99","Credit Card",NULL,"19:17.8"
1534,557,1866,"Student",99,"0.99","Net Banking",NULL,"29:00.3"
1682,558,4772,"Student",99,"0.99","UPI",NULL,"30:06.6"
1698,559,1935,"Premium",199,"1.99","Debit Card",NULL,"31:33.7"
855,560,5567,"Premium",199,"1.99","Debit Card",NULL,"09:05.9"
113,561,6656,"Student",99,"0.99","UPI",NULL,"28:55.4"
1106,562,5933,"Student",99,"0.99","UPI",NULL,"35:24.3"
2062,563,4223,"Student",99,"0.99","Net Banking",NULL,"26:51.4"
1370,564,5764,"Family",299,"2.99","Debit Card",NULL,"36:52.9"
1464,565,4778,"Family",299,"2.99","Wallet",NULL,"39:12.4"
1024,566,3532,"Student",99,"0.99","Net Banking",NULL,"14:09.8"
31,567,6788,"Student",99,"0.99","Debit Card",NULL,"44:50.1"
705,568,2430,"Student",99,"0.99","UPI",NULL,"53:18.6"
642,569,2802,"Student",99,"0.99","Wallet",NULL,"05:54.1"
1947,570,679,"Premium",199,"1.99","Credit Card",NULL,"41:23.9"
1213,571,2123,"Student",99,"0.99","Credit Card",NULL,"39:04.1"
445,572,3744,"Family",299,"2.99","Net Banking",NULL,"27:45.8"
1243,573,5059,"Student",99,"0.99","Credit Card",NULL,"02:43.7"
296,574,5007,"Family",299,"2.99","Net Banking",NULL,"38:23.0"
518,575,5510,"Premium",199,"1.99","Debit Card",NULL,"06:39.8"
1741,576,5497,"Family",299,"2.99","Wallet",NULL,"32:17.1"
1385,577,5813,"Student",99,"0.99","Debit Card",NULL,"23:54.8"
1740,578,3438,"Family",299,"2.99","UPI",NULL,"31:03.5"
1434,579,4218,"Student",99,"0.99","UPI",NULL,"43:57.8"
826,580,2810,"Student",99,"0.99","Debit Card",NULL,"15:44.0"
240,581,2350,"Student",99,"0.99","Debit Card",NULL,"10:52.4"
1278,582,4739,"Student",99,"0.99","Debit Card",NULL,"07:31.9"
1694,583,5156,"Family",299,"2.99","Wallet",NULL,"22:41.4"
517,584,821,"Family",299,"2.99","Debit Card",NULL,"48:47.5"
1217,585,2571,"Family",299,"2.99","Net Banking",NULL,"26:34.6"
1337,586,2514,"Premium",199,"1.99","Wallet",NULL,"59:21.1"
978,587,2505,"Premium",199,"1.99","Net Banking",NULL,"54:56.1"
337,588,4474,"Family",299,"2.99","Net Banking",NULL,"12:23.6"
534,589,6095,"Student",99,"0.99","Debit Card",NULL,"39:06.4"
1631,590,4690,"Premium",199,"1.99","Debit Card",NULL,"30:20.6"
1104,591,1310,"Family",299,"2.99","Credit Card",NULL,"57:54.8"
1506,592,963,"Family",299,"2.99","Net Banking",NULL,"18:13.9"
1476,593,3891,"Family",299,"2.99","Net Banking",NULL,"42:16.6"
435,594,6910,"Student",99,"0.99","Wallet",NULL,"37:36.7"
1970,595,2281,"Family",299,"2.99","UPI",NULL,"49:00.9"
865,596,6423,"Family",299,"2.99","Net Banking",NULL,"02:30.3"
1865,597,3458,"Premium",199,"1.99","UPI",NULL,"44:58.1"
453,598,4111,"Family",299,"2.99","Debit Card",NULL,"38:08.6"
1413,599,2504,"Student",99,"0.99","UPI",NULL,"45:43.8"
1199,600,1485,"Premium",199,"1.99","Wallet",NULL,"09:22.3"
1083,601,5530,"Student",99,"0.99","UPI",NULL,"38:32.9"
1318,602,1120,"Student",99,"0.99","Credit Card",NULL,"58:31.9"
1182,603,6389,"Family",299,"2.99","Wallet",NULL,"35:06.1"
2008,604,252,"Premium",199,"1.99","UPI",NULL,"42:13.8"
894,605,526,"Student",99,"0.99","Wallet",NULL,"53:24.8"
2065,606,2134,"Premium",199,"1.99","Net Banking",NULL,"43:46.8"
772,607,4066,"Student",99,"0.99","Net Banking",NULL,"44:53.4"
799,608,5274,"Student",99,"0.99","Wallet",NULL,"30:42.3"
1954,609,2048,"Premium",199,"1.99","Credit Card",NULL,"30:51.0"
2087,610,3706,"Premium",199,"1.99","Net Banking",NULL,"38:48.6"
746,611,5083,"Family",299,"2.99","Debit Card",NULL,"41:01.0"
489,612,6804,"Premium",199,"1.99","UPI",NULL,"07:58.3"
1081,613,2825,"Student",99,"0.99","Wallet",NULL,"39:11.5"
736,614,3546,"Premium",199,"1.99","UPI",NULL,"22:03.5"
183,615,4044,"Student",99,"0.99","Credit Card",NULL,"40:34.6"
170,616,4844,"Student",99,"0.99","Wallet",NULL,"33:08.9"
417,617,247,"Premium",199,"1.99","Credit Card",NULL,"56:22.9"
204,618,415,"Student",99,"0.99","Debit Card",NULL,"18:15.2"
738,619,5207,"Premium",199,"1.99","Debit Card",NULL,"55:10.8"
2095,620,6083,"Student",99,"0.99","UPI",NULL,"16:44.2"
1548,621,3739,"Student",99,"0.99","Net Banking",NULL,"17:00.2"
1110,622,5883,"Family",299,"2.99","Credit Card",NULL,"33:02.2"
15,623,2971,"Student",99,"0.99","Net Banking",NULL,"53:55.8"
1669,624,6440,"Premium",199,"1.99","Wallet",NULL,"06:14.8"
1840,625,3411,"Student",99,"0.99","UPI",NULL,"59:53.2"
2079,626,5359,"Premium",199,"1.99","Net Banking",NULL,"16:31.5"
1396,627,2244,"Family",299,"2.99","Net Banking",NULL,"13:33.7"
891,628,4732,"Student",99,"0.99","Credit Card",NULL,"24:31.4"
1005,629,1103,"Premium",199,"1.99","Wallet",NULL,"52:38.2"
875,630,624,"Premium",199,"1.99","Net Banking",NULL,"42:09.5"
860,631,2811,"Student",99,"0.99","UPI",NULL,"39:53.6"
1786,632,6380,"Family",299,"2.99","UPI",NULL,"04:05.2"
876,633,2764,"Student",99,"0.99","Credit Card",NULL,"22:28.9"
1726,634,5330,"Premium",199,"1.99","Debit Card",NULL,"03:24.3"
698,635,176,"Family",299,"2.99","Net Banking",NULL,"58:32.2"
1558,636,2433,"Student",99,"0.99","Credit Card",NULL,"42:27.2"
1222,637,969,"Student",99,"0.99","UPI",NULL,"15:40.2"
293,638,539,"Premium",199,"1.99","Credit Card",NULL,"19:43.3"
1021,639,2563,"Student",99,"0.99","Wallet",NULL,"58:17.3"
1761,640,3937,"Student",99,"0.99","Debit Card",NULL,"32:14.5"
1674,641,2482,"Premium",199,"1.99","UPI",NULL,"50:04.1"
414,642,3824,"Family",299,"2.99","Net Banking",NULL,"37:42.1"
1430,643,3436,"Student",99,"0.99","Wallet",NULL,"10:14.4"
1713,644,4935,"Student",99,"0.99","Wallet",NULL,"13:32.5"
801,645,786,"Student",99,"0.99","UPI",NULL,"16:28.6"
1617,646,4176,"Premium",199,"1.99","Net Banking",NULL,"06:11.7"
785,647,4886,"Premium",199,"1.99","Net Banking",NULL,"37:36.7"
2050,648,1956,"Student",99,"0.99","Credit Card",NULL,"41:39.8"
433,649,1939,"Student",99,"0.99","Debit Card",NULL,"21:22.5"
2038,650,801,"Student",99,"0.99","Debit Card",NULL,"11:51.5"
1203,651,2211,"Student",99,"0.99","Credit Card",NULL,"52:30.7"
1206,652,2381,"Student",99,"0.99","UPI",NULL,"14:19.1"
1936,653,721,"Student",99,"0.99","Net Banking",NULL,"55:14.0"
910,654,940,"Premium",199,"1.99","Net Banking",NULL,"57:32.0"
561,655,3539,"Student",99,"0.99","Credit Card",NULL,"51:12.1"
530,656,553,"Student",99,"0.99","Wallet",NULL,"44:34.2"
1508,657,4181,"Student",99,"0.99","Net Banking",NULL,"44:27.6"
1563,658,2922,"Student",99,"0.99","UPI",NULL,"34:58.1"
999,659,3112,"Student",99,"0.99","Wallet",NULL,"57:46.5"
128,660,3087,"Student",99,"0.99","Credit Card",NULL,"54:50.8"
700,661,5202,"Family",299,"2.99","Debit Card",NULL,"02:10.8"
2025,662,5419,"Student",99,"0.99","UPI",NULL,"00:10.4"
100,663,5165,"Premium",199,"1.99","Net Banking",NULL,"52:35.3"
909,664,908,"Family",299,"2.99","Net Banking",NULL,"12:55.6"
370,665,6471,"Student",99,"0.99","Credit Card",NULL,"20:40.8"
1833,666,4341,"Family",299,"2.99","Debit Card",NULL,"10:54.3"
1085,667,6104,"Student",99,"0.99","UPI",NULL,"56:58.7"
1706,668,6216,"Student",99,"0.99","Credit Card",NULL,"11:51.8"
286,669,5995,"Premium",199,"1.99","UPI",NULL,"51:19.2"
389,670,413,"Premium",199,"1.99","Debit Card",NULL,"39:37.0"
1597,671,5887,"Student",99,"0.99","UPI",NULL,"26:40.5"
235,672,3276,"Student",99,"0.99","Debit Card",NULL,"05:07.6"
577,673,5999,"Family",299,"2.99","Debit Card",NULL,"24:21.5"
756,674,491,"Student",99,"0.99","Net Banking",NULL,"34:41.4"
890,675,6175,"Student",99,"0.99","Credit Card",NULL,"29:43.3"
775,676,2446,"Student",99,"0.99","Net Banking",NULL,"34:35.2"
821,677,1133,"Family",299,"2.99","Wallet",NULL,"30:42.2"
345,678,5366,"Premium",199,"1.99","Debit Card",NULL,"30:08.3"
145,679,287,"Family",299,"2.99","Credit Card",NULL,"03:32.6"
1887,680,6569,"Premium",199,"1.99","Net Banking",NULL,"49:31.9"
60,681,3417,"Student",99,"0.99","Net Banking",NULL,"26:19.9"
88,682,6639,"Family",299,"2.99","Wallet",NULL,"22:42.9"
1983,683,5981,"Family",299,"2.99","Credit Card",NULL,"27:20.1"
1162,684,3926,"Student",99,"0.99","Net Banking",NULL,"35:35.8"
1133,685,6420,"Student",99,"0.99","Net Banking",NULL,"24:29.6"
1047,686,662,"Student",99,"0.99","Wallet",NULL,"16:16.7"
449,687,3095,"Family",299,"2.99","Credit Card",NULL,"59:02.7"
1533,688,1722,"Student",99,"0.99","Credit Card",NULL,"23:58.2"
1678,689,654,"Student",99,"0.99","UPI",NULL,"14:36.1"
30,690,2730,"Student",99,"0.99","Debit Card",NULL,"24:08.4"
1524,691,5668,"Student",99,"0.99","Wallet",NULL,"52:43.4"
402,692,541,"Premium",199,"1.99","Wallet",NULL,"54:46.6"
57,693,1988,"Family",299,"2.99","UPI",NULL,"03:31.8"
862,694,3044,"Premium",199,"1.99","Debit Card",NULL,"39:35.9"
1209,695,2219,"Premium",199,"1.99","UPI",NULL,"23:38.2"
309,696,1331,"Premium",199,"1.99","Credit Card",NULL,"03:29.1"
991,697,3698,"Family",299,"2.99","Net Banking",NULL,"27:46.5"
1754,698,1894,"Student",99,"0.99","Net Banking",NULL,"47:53.3"
1621,699,1262,"Student",99,"0.99","UPI",NULL,"02:56.2"
1012,700,4357,"Student",99,"0.99","Credit Card",NULL,"42:14.9"
276,701,3756,"Family",299,"2.99","Debit Card",NULL,"40:11.3"
378,702,2055,"Student",99,"0.99","Credit Card",NULL,"11:32.2"
61,703,3811,"Student",99,"0.99","Debit Card",NULL,"52:21.2"
1861,704,4996,"Family",299,"2.99","Debit Card",NULL,"29:45.2"
1818,705,3552,"Family",299,"2.99","UPI",NULL,"38:10.5"
1053,706,5794,"Student",99,"0.99","Debit Card",NULL,"07:00.6"
963,707,2333,"Student",99,"0.99","Wallet",NULL,"08:06.6"
1940,708,1883,"Student",99,"0.99","UPI",NULL,"52:16.3"
1192,709,4638,"Student",99,"0.99","UPI",NULL,"48:51.3"
71,710,728,"Premium",199,"1.99","Net Banking",NULL,"05:45.3"
1806,711,484,"Family",299,"2.99","Net Banking",NULL,"52:00.8"
412,712,1602,"Premium",199,"1.99","Debit Card",NULL,"15:50.6"
330,713,1259,"Student",99,"0.99","UPI",NULL,"17:53.3"
1200,714,4004,"Family",299,"2.99","Wallet",NULL,"38:42.0"
1703,715,2844,"Student",99,"0.99","Debit Card",NULL,"49:52.2"
649,716,6737,"Family",299,"2.99","Debit Card",NULL,"10:06.2"
625,717,4967,"Student",99,"0.99","Credit Card",NULL,"37:47.5"
451,718,2035,"Premium",199,"1.99","Wallet",NULL,"44:26.9"
73,719,6731,"Student",99,"0.99","Wallet",NULL,"45:23.8"
540,720,4423,"Premium",199,"1.99","UPI",NULL,"54:28.4"
1284,721,685,"Family",299,"2.99","Debit Card",NULL,"56:53.0"
116,722,5521,"Premium",199,"1.99","Credit Card",NULL,"51:09.5"
1159,723,5064,"Premium",199,"1.99","Net Banking",NULL,"31:07.4"
1925,724,4324,"Premium",199,"1.99","Credit Card",NULL,"30:42.4"
1305,725,4693,"Family",299,"2.99","Debit Card",NULL,"01:48.9"
573,726,4282,"Student",99,"0.99","UPI",NULL,"30:29.1"
1636,727,5609,"Student",99,"0.99","UPI",NULL,"39:21.0"
1037,728,6354,"Family",299,"2.99","Debit Card",NULL,"01:17.1"
636,729,6031,"Student",99,"0.99","Debit Card",NULL,"23:42.3"
1566,730,6542,"Family",299,"2.99","Wallet",NULL,"42:26.6"
1196,731,731,"Student",99,"0.99","Credit Card",NULL,"40:59.3"
1333,732,6277,"Student",99,"0.99","Debit Card",NULL,"48:30.1"
1121,733,4695,"Family",299,"2.99","Credit Card",NULL,"18:08.1"
332,734,2163,"Premium",199,"1.99","Net Banking",NULL,"34:21.5"
434,735,3851,"Student",99,"0.99","Credit Card",NULL,"33:58.2"
711,736,2620,"Family",299,"2.99","Net Banking",NULL,"24:17.3"
1553,737,263,"Student",99,"0.99","Wallet",NULL,"48:43.6"
500,738,84,"Premium",199,"1.99","Wallet",NULL,"35:01.5"
1903,739,2948,"Student",99,"0.99","Wallet",NULL,"50:21.0"
1294,740,99,"Student",99,"0.99","Wallet",NULL,"52:38.8"
