"subscription_id","user_id","subscription_type","start_date","end_date","is_active","is_churned","tenure_days","tenure_bucket"
375,6689,"Premium","2023-12-14","2024-03-13",False,True,90,"31-90 days"
376,6970,"Family","2021-01-04","2022-01-04",False,True,365,"181-365 days"
377,53,"Family","2023-06-13","2023-07-13",False,True,30,"0-30 days"
378,3291,"Premium","2022-05-31","2022-06-30",False,True,30,"0-30 days"
379,4790,"Student","2023-06-13","2023-12-10",False,True,180,"91-180 days"
380,3963,"Student","2022-11-29","2023-11-29",False,True,365,"181-365 days"
381,1097,"Student","2020-08-21","2020-11-19",False,True,90,"31-90 days"
382,1282,"Premium","2022-11-06","2023-11-06",False,True,365,"181-365 days"
383,3842,"Premium","2021-11-11","2022-11-11",False,True,365,"181-365 days"
384,4550,"Student","2024-12-30","2025-03-30",False,True,90,"31-90 days"
385,5944,"Premium","2023-11-02","2024-11-01",False,True,365,"181-365 days"
386,5509,"Student","2023-12-28","2024-01-27",False,True,30,"0-30 days"
387,3359,"Student","2025-05-03","2025-06-02",False,True,30,"0-30 days"
388,5234,"Family","2024-11-28","2024-12-28",False,True,30,"0-30 days"
389,1719,"Premium","2020-09-15","2020-10-15",False,True,30,"0-30 days"
390,5397,"Student","2021-02-22","2021-05-23",False,True,90,"31-90 days"
391,1122,"Student","2023-10-17","2024-01-15",False,True,90,"31-90 days"
392,362,"Student","2019-09-21","2019-10-21",False,True,30,"0-30 days"
393,606,"Family","2022-02-08","2022-05-09",False,True,90,"31-90 days"
394,619,"Premium","2024-02-15","2024-05-15",False,True,90,"31-90 days"
395,331,"Student","2022-03-26","2022-04-25",False,True,30,"0-30 days"
396,916,"Premium","2022-02-06","2022-08-05",False,True,180,"91-180 days"
397,6100,"Premium","2023-01-04","2023-07-03",False,True,180,"91-180 days"
398,396,"Premium","2024-07-02","2025-07-02",False,True,365,"181-365 days"
399,894,"Student","2022-09-29","2023-03-28",False,True,180,"91-180 days"
400,863,"Student","2023-01-05","2023-04-05",False,True,90,"31-90 days"
401,5000,"Student","2020-04-05","2020-05-05",False,True,30,"0-30 days"
402,3262,"Premium","2022-02-03","2022-03-05",False,True,30,"0-30 days"
403,4201,"Student","2022-12-20","2023-12-20",False,True,365,"181-365 days"
404,5398,"Family","2023-11-10","2024-02-08",False,True,90,"31-90 days"
405,6086,"Student","2021-11-13","2022-11-13",False,True,365,"181-365 days"
406,3344,"Student","2024-05-16","2024-06-15",False,True,30,"0-30 days"
407,2299,"Premium","2024-08-12","2025-02-08",False,True,180,"91-180 days"
408,3172,"Student","2021-05-05","2021-06-04",False,True,30,"0-30 days"
409,253,"Premium","2020-10-06","2021-10-06",False,True,365,"181-365 days"
410,4113,"Student","2019-11-08","2020-11-07",False,True,365,"181-365 days"
411,210,"Premium","2022-07-07","2022-08-06",False,True,30,"0-30 days"
412,1860,"Student","2023-08-07","2023-11-05",False,True,90,"31-90 days"
413,2426,"Premium","2022-12-06","2023-03-06",False,True,90,"31-90 days"
414,2255,"Student","2022-09-20","2023-09-20",False,True,365,"181-365 days"
415,6392,"Premium","2025-04-23","2025-10-20",False,True,180,"91-180 days"
416,3292,"Student","2023-06-21","2023-12-18",False,True,180,"91-180 days"
417,3688,"Student","2021-01-15","2021-02-14",False,True,30,"0-30 days"
418,3425,"Family","2024-10-03","2025-10-03",False,True,365,"181-365 days"
419,5381,"Student","2020-09-24","2020-12-23",False,True,90,"31-90 days"
420,2545,"Family","2024-05-05","2025-05-05",False,True,365,"181-365 days"
421,2994,"Premium","2021-08-01","2022-08-01",False,True,365,"181-365 days"
422,6851,"Student","2024-12-08","2025-03-08",False,True,90,"31-90 days"
423,338,"Student","2024-05-17","2024-08-15",False,True,90,"31-90 days"
424,516,"Premium","2021-01-10","2022-01-10",False,True,365,"181-365 days"
425,2774,"Premium","2021-05-19","2021-11-15",False,True,180,"91-180 days"
426,2888,"Family","2023-05-14","2023-08-12",False,True,90,"31-90 days"
427,1922,"Premium","2023-11-14","2023-12-14",False,True,30,"0-30 days"
428,4246,"Student","2024-04-26","2024-10-23",False,True,180,"91-180 days"
429,5117,"Student","2022-06-29","2023-06-29",False,True,365,"181-365 days"
430,3309,"Premium","2022-10-04","2023-01-02",False,True,90,"31-90 days"
431,1034,"Family","2023-05-19","2024-05-18",False,True,365,"181-365 days"
432,47,"Family","2019-10-31","2019-11-30",False,True,30,"0-30 days"
433,5565,"Family","2019-10-14","2020-04-11",False,True,180,"91-180 days"
434,6769,"Student","2023-12-23","2024-01-22",False,True,30,"0-30 days"
435,25,"Student","2021-10-11","2022-04-09",False,True,180,"91-180 days"
436,2821,"Family","2019-11-08","2020-11-07",False,True,365,"181-365 days"
437,4957,"Student","2022-03-08","2023-03-08",False,True,365,"181-365 days"
438,1142,"Family","2022-02-05","2023-02-05",False,True,365,"181-365 days"
439,6622,"Premium","2022-10-25","2023-10-25",False,True,365,"181-365 days"
440,2051,"Student","2023-10-29","2024-10-28",False,True,365,"181-365 days"
441,4476,"Family","2023-02-04","2023-08-03",False,True,180,"91-180 days"
442,3086,"Premium","2020-10-29","2020-11-28",False,True,30,"0-30 days"
443,4024,"Family","2022-02-17","2022-05-18",False,True,90,"31-90 days"
444,425,"Family","2024-08-26","2024-09-25",False,True,30,"0-30 days"
445,2171,"Family","2024-01-03","2024-02-02",False,True,30,"0-30 days"
446,767,"Family","2022-08-21","2023-08-21",False,True,365,"181-365 days"
447,309,"Student","2023-05-17","2024-05-16",False,True,365,"181-365 days"
448,1013,"Family","2020-07-29","2020-10-27",False,True,90,"31-90 days"
449,965,"Family","2021-10-02","2022-10-02",False,True,365,"181-365 days"
450,2169,"Premium","2024-02-15","2024-05-15",False,True,90,"31-90 days"
451,3647,"Student","2020-07-23","2020-10-21",False,True,90,"31-90 days"
452,1043,"Student","2023-02-25","2023-08-24",False,True,180,"91-180 days"
453,5355,"Premium","2021-10-16","2021-11-15",False,True,30,"0-30 days"
454,6691,"Student","2022-07-06","2022-10-04",False,True,90,"31-90 days"
455,3494,"Student","2022-10-20","2022-11-19",False,True,30,"0-30 days"
456,6144,"Student","2020-01-01","2020-03-31",False,True,90,"31-90 days"
457,2607,"Student","2024-09-01","2025-09-01",False,True,365,"181-365 days"
458,923,"Premium","2024-11-17","2025-05-16",False,True,180,"91-180 days"
459,3234,"Premium","2021-04-04","2022-04-04",False,True,365,"181-365 days"
460,4418,"Student","2021-12-08","2022-03-08",False,True,90,"31-90 days"
461,2359,"Student","2023-09-20","2023-12-19",False,True,90,"31-90 days"
462,2979,"Student","2020-02-12","2021-02-11",False,True,365,"181-365 days"
463,3389,"Family","2021-09-11","2022-09-11",False,True,365,"181-365 days"
464,5535,"Premium","2022-07-08","2022-08-07",False,True,30,"0-30 days"
465,2833,"Premium","2020-09-03","2021-03-02",False,True,180,"91-180 days"
466,5212,"Premium","2019-10-16","2020-04-13",False,True,180,"91-180 days"
467,3490,"Student","2023-12-13","2024-12-12",False,True,365,"181-365 days"
468,4686,"Student","2023-06-01","2023-07-01",False,True,30,"0-30 days"
469,6209,"Student","2023-05-25","2023-11-21",False,True,180,"91-180 days"
470,4666,"Premium","2023-04-04","2023-10-01",False,True,180,"91-180 days"
471,2744,"Family","2019-11-23","2020-02-21",False,True,90,"31-90 days"
472,1604,"Student","2021-04-09","2021-07-08",False,True,90,"31-90 days"
473,3131,"Student","2020-06-28","2020-07-28",False,True,30,"0-30 days"
474,849,"Premium","2020-09-01","2020-11-30",False,True,90,"31-90 days"
475,6179,"Student","2025-06-05","2026-06-05",True,False,229,"181-365 days"
476,5896,"Premium","2021-05-25","2021-06-24",False,True,30,"0-30 days"
477,5273,"Student","2019-07-25","2020-07-24",False,True,365,"181-365 days"
478,6568,"Student","2022-02-05","2022-03-07",False,True,30,"0-30 days"
479,3619,"Family","2023-02-08","2023-03-10",False,True,30,"0-30 days"
480,4302,"Family","2024-03-14","2025-03-14",False,True,365,"181-365 days"
481,4637,"Student","2024-02-08","2024-03-09",False,True,30,"0-30 days"
482,572,"Student","2025-01-27","2025-02-26",False,True,30,"0-30 days"
483,6995,"Student","2024-05-09","2025-05-09",False,True,365,"181-365 days"
484,583,"Student","2023-11-14","2024-05-12",False,True,180,"91-180 days"
485,4521,"Family","2024-12-10","2025-12-10",False,True,365,"181-365 days"
486,4288,"Student","2019-07-06","2020-07-05",False,True,365,"181-365 days"
487,2396,"Student","2021-11-08","2021-12-08",False,True,30,"0-30 days"
488,3567,"Student","2022-03-02","2022-08-29",False,True,180,"91-180 days"
489,418,"Family","2020-03-16","2020-04-15",False,True,30,"0-30 days"
490,3748,"Premium","2022-12-21","2023-03-21",False,True,90,"31-90 days"
491,4070,"Family","2020-07-15","2021-07-15",False,True,365,"181-365 days"
492,5015,"Premium","2020-03-10","2020-04-09",False,True,30,"0-30 days"
493,462,"Student","2024-03-15","2025-03-15",False,True,365,"181-365 days"
494,6815,"Student","2021-04-12","2021-07-11",False,True,90,"31-90 days"
495,2240,"Student","2020-05-05","2020-06-04",False,True,30,"0-30 days"
496,2105,"Premium","2023-11-15","2024-05-13",False,True,180,"91-180 days"
497,2145,"Student","2022-01-25","2023-01-25",False,True,365,"181-365 days"
498,1305,"Student","2022-05-21","2022-11-17",False,True,180,"91-180 days"
499,3366,"Student","2024-07-27","2025-07-27",False,True,365,"181-365 days"
500,3338,"Premium","2021-06-26","2021-07-26",False,True,30,"0-30 days"
501,1565,"Student","2023-12-20","2024-06-17",False,True,180,"91-180 days"
502,4323,"Student","2025-04-12","2025-10-09",False,True,180,"91-180 days"
503,3719,"Family","2024-08-05","2024-11-03",False,True,90,"31-90 days"
504,5607,"Student","2019-09-19","2020-09-18",False,True,365,"181-365 days"
505,5444,"Student","2023-01-18","2024-01-18",False,True,365,"181-365 days"
506,2800,"Student","2023-10-26","2024-04-23",False,True,180,"91-180 days"
507,5196,"Student","2023-04-07","2023-07-06",False,True,90,"31-90 days"
508,4600,"Student","2022-02-05","2022-03-07",False,True,30,"0-30 days"
509,4078,"Student","2022-10-13","2023-01-11",False,True,90,"31-90 days"
510,3391,"Family","2025-02-22","2026-02-22",True,False,332,"181-365 days"
511,4936,"Family","2024-05-27","2024-11-23",False,True,180,"91-180 days"
512,6011,"Premium","2024-05-25","2024-06-24",False,True,30,"0-30 days"
513,2829,"Student","2025-05-22","2025-08-20",False,True,90,"31-90 days"
514,4082,"Student","2023-07-11","2024-01-07",False,True,180,"91-180 days"
515,2249,"Student","2020-05-25","2021-05-25",False,True,365,"181-365 days"
516,3970,"Family","2025-01-22","2025-04-22",False,True,90,"31-90 days"
517,1931,"Premium","2024-10-15","2025-10-15",False,True,365,"181-365 days"
518,1896,"Student","2022-01-23","2023-01-23",False,True,365,"181-365 days"
519,6684,"Premium","2020-02-26","2020-05-26",False,True,90,"31-90 days"
520,633,"Premium","2022-10-29","2022-11-28",False,True,30,"0-30 days"
521,891,"Family","2021-09-06","2021-10-06",False,True,30,"0-30 days"
522,1796,"Student","2023-06-09","2023-07-09",False,True,30,"0-30 days"
523,4089,"Student","2022-02-07","2022-08-06",False,True,180,"91-180 days"
524,3139,"Premium","2021-11-05","2022-05-04",False,True,180,"91-180 days"
525,3685,"Student","2024-02-01","2024-03-02",False,True,30,"0-30 days"
526,3341,"Family","2021-03-15","2021-04-14",False,True,30,"0-30 days"
527,2457,"Student","2024-05-05","2024-06-04",False,True,30,"0-30 days"
528,180,"Premium","2025-05-02","2025-07-31",False,True,90,"31-90 days"
529,1197,"Student","2021-10-29","2022-04-27",False,True,180,"91-180 days"
530,994,"Student","2023-02-01","2023-07-31",False,True,180,"91-180 days"
531,37,"Family","2022-10-30","2023-10-30",False,True,365,"181-365 days"
532,4552,"Family","2025-06-06","2025-09-04",False,True,90,"31-90 days"
533,1940,"Family","2022-09-17","2022-10-17",False,True,30,"0-30 days"
534,3614,"Premium","2020-06-19","2020-09-17",False,True,90,"31-90 days"
535,152,"Student","2022-10-12","2023-04-10",False,True,180,"91-180 days"
536,6829,"Premium","2021-02-06","2021-05-07",False,True,90,"31-90 days"
537,1361,"Family","2021-11-04","2022-11-04",False,True,365,"181-365 days"
538,1783,"Student","2021-09-25","2021-10-25",False,True,30,"0-30 days"
539,2681,"Student","2020-04-23","2020-10-20",False,True,180,"91-180 days"
540,3051,"Family","2020-08-23","2020-09-22",False,True,30,"0-30 days"
541,2883,"Student","2019-09-06","2019-10-06",False,True,30,"0-30 days"
542,3934,"Student","2022-08-08","2023-08-08",False,True,365,"181-365 days"
543,1738,"Student","2023-04-17","2024-04-16",False,True,365,"181-365 days"
544,802,"Premium","2022-04-02","2023-04-02",False,True,365,"181-365 days"
545,6752,"Student","2020-09-20","2021-03-19",False,True,180,"91-180 days"
546,6751,"Family","2021-05-20","2022-05-20",False,True,365,"181-365 days"
547,4735,"Student","2020-09-08","2021-09-08",False,True,365,"181-365 days"
548,978,"Premium","2022-11-27","2022-12-27",False,True,30,"0-30 days"
549,115,"Premium","2020-03-15","2020-06-13",False,True,90,"31-90 days"
550,2778,"Family","2023-07-05","2024-07-04",False,True,365,"181-365 days"
551,5588,"Student","2024-05-26","2024-08-24",False,True,90,"31-90 days"
552,3274,"Student","2024-07-28","2024-10-26",False,True,90,"31-90 days"
553,890,"Family","2020-05-04","2020-10-31",False,True,180,"91-180 days"
554,579,"Premium","2022-10-22","2023-04-20",False,True,180,"91-180 days"
555,1932,"Student","2025-01-02","2025-04-02",False,True,90,"31-90 days"
556,6736,"Premium","2023-03-24","2023-06-22",False,True,90,"31-90 days"
557,1866,"Student","2021-03-26","2021-04-25",False,True,30,"0-30 days"
558,4772,"Student","2020-10-08","2020-11-07",False,True,30,"0-30 days"
559,1935,"Premium","2020-09-20","2020-12-19",False,True,90,"31-90 days"
560,5567,"Premium","2023-02-03","2024-02-03",False,True,365,"181-365 days"
561,6656,"Student","2025-03-02","2025-05-31",False,True,90,"31-90 days"
562,5933,"Student","2022-06-27","2022-12-24",False,True,180,"91-180 days"
563,4223,"Student","2019-07-31","2020-07-30",False,True,365,"181-365 days"
564,5764,"Family","2021-09-06","2022-09-06",False,True,365,"181-365 days"
565,4778,"Family","2021-05-27","2021-08-25",False,True,90,"31-90 days"
566,3532,"Student","2022-09-03","2023-03-02",False,True,180,"91-180 days"
567,6788,"Student","2025-05-24","2025-11-20",False,True,180,"91-180 days"
568,2430,"Student","2023-07-05","2024-07-04",False,True,365,"181-365 days"
569,2802,"Student","2023-09-09","2024-09-08",False,True,365,"181-365 days"
570,679,"Premium","2019-12-03","2020-01-02",False,True,30,"0-30 days"
571,2123,"Student","2022-02-28","2023-02-28",False,True,365,"181-365 days"
572,3744,"Family","2024-03-27","2024-04-26",False,True,30,"0-30 days"
573,5059,"Student","2022-02-04","2022-03-06",False,True,30,"0-30 days"
574,5007,"Family","2024-08-29","2025-02-25",False,True,180,"91-180 days"
575,5510,"Premium","2024-01-02","2024-02-01",False,True,30,"0-30 days"
576,5497,"Family","2020-08-09","2020-09-08",False,True,30,"0-30 days"
577,5813,"Student","2021-08-12","2022-08-12",False,True,365,"181-365 days"
578,3438,"Family","2020-08-10","2021-02-06",False,True,180,"91-180 days"
579,4218,"Student","2021-06-26","2022-06-26",False,True,365,"181-365 days"
580,2810,"Student","2023-03-07","2023-04-06",False,True,30,"0-30 days"
581,2350,"Student","2024-10-20","2025-01-18",False,True,90,"31-90 days"
582,4739,"Student","2021-12-20","2022-01-19",False,True,30,"0-30 days"
583,5156,"Family","2020-09-24","2020-12-23",False,True,90,"31-90 days"
584,821,"Family","2024-01-03","2024-02-02",False,True,30,"0-30 days"
585,2571,"Family","2022-02-26","2022-03-28",False,True,30,"0-30 days"
586,2514,"Premium","2021-10-18","2022-01-16",False,True,90,"31-90 days"
587,2505,"Premium","2022-10-21","2023-10-21",False,True,365,"181-365 days"
588,4474,"Family","2024-07-20","2025-01-16",False,True,180,"91-180 days"
589,6095,"Student","2023-12-15","2024-01-14",False,True,30,"0-30 days"
590,4690,"Premium","2020-12-11","2021-06-09",False,True,180,"91-180 days"
591,1310,"Family","2022-06-29","2022-12-26",False,True,180,"91-180 days"
592,963,"Family","2021-04-17","2021-07-16",False,True,90,"31-90 days"
593,3891,"Family","2021-05-18","2021-08-16",False,True,90,"31-90 days"
594,6910,"Student","2024-04-03","2025-04-03",False,True,365,"181-365 days"
595,2281,"Family","2019-11-01","2020-01-30",False,True,90,"31-90 days"
596,6423,"Family","2023-01-30","2023-03-01",False,True,30,"0-30 days"
597,3458,"Premium","2020-03-12","2021-03-12",False,True,365,"181-365 days"
598,4111,"Family","2024-03-18","2024-09-14",False,True,180,"91-180 days"
599,2504,"Student","2021-07-17","2022-07-17",False,True,365,"181-365 days"
600,1485,"Premium","2022-03-13","2022-04-12",False,True,30,"0-30 days"
601,5530,"Student","2022-07-13","2022-08-12",False,True,30,"0-30 days"
602,1120,"Student","2021-11-08","2022-05-07",False,True,180,"91-180 days"
603,6389,"Family","2022-03-29","2022-06-27",False,True,90,"31-90 days"
604,252,"Premium","2019-09-25","2020-03-23",False,True,180,"91-180 days"
605,526,"Student","2023-01-05","2023-02-04",False,True,30,"0-30 days"
606,2134,"Premium","2019-07-30","2019-10-28",False,True,90,"31-90 days"
607,4066,"Student","2023-04-29","2023-05-29",False,True,30,"0-30 days"
608,5274,"Student","2023-04-02","2023-09-29",False,True,180,"91-180 days"
609,2048,"Premium","2019-11-25","2020-05-23",False,True,180,"91-180 days"
610,3706,"Premium","2019-07-12","2020-01-08",False,True,180,"91-180 days"
611,5083,"Family","2023-05-24","2023-08-22",False,True,90,"31-90 days"
612,6804,"Premium","2024-01-28","2024-02-27",False,True,30,"0-30 days"
